utc_timestamp,local_timestamp,id_type,caid,location_name,top_category,sub_category,street_address,city,state,zipcode,geohash_5,census_block_group,naics_code,brands,minimum_dwell,safegraph_place_id,placekey
1735753562,1735735562,aaid,4bd1f5af6239338a4ad9ac47babe5c099917fb92e0a26c6a83efa959eadeda68,Rainbow Shops,Clothing Stores,Family Clothing Stores,230 w huron rd,cleveland,ohio,44113,dpmuj,390351077011,448140,Rainbow Shops,6.0,sg:673147c28b334e8b88181ce1b9f58b92,224-22t@63v-bdn-qzz
1735785757,1735756957,idfa,c03a0b72e45b389edec0821640d5d2c947ee7a06267a71261f9d1546a7cb9728,7 Peaks Candle Co,Other Miscellaneous Store Retailers,All Other Miscellaneous Store Retailers (except Tobacco Stores),531 nw elm ave,redmond,oregon,97756,9rcgf,410170008004,453998,"",0.0,sg:aa9a72362f9e3131afcae1cb67951467,222-224@5wn-sdp-g8v
1735855087,1735833487,idfa,28b5982534b543cd446e07dc6c16b5bcbdd6e3ef102fad412decf2a4163a0df6,Texas Comptroller Field Office,Death Care Services,,1655 ruben m torres blvd,brownsville,texas,78521,9udet,480610126132,8122,"",0.0,sg:077e33b3bf5538ac87ba5cf8c533f594,zzy-222@8t8-4xd-28v
1735773103,1735755103,idfa,1d2b7b1eb390eab2b3dabce0e6e36e0bb087e620372f46be19343f9b1f52d731,Phantasm Comics,Book Stores and News Dealers,Book Stores,26 n main st,new hope,pennsylvania,18938,dr4tw,420171044001,451211,"",0.0,sg:af5e239872073fa7a68915d3c26c813a,22c-222@628-cmp-pn5
1735839468,1735810668,aaid,b8c5de18ee6bfe1ec179e6dba2f218567a82bdef26d10b45bfebf0ffb660c215,24 Hour Fitness,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,1357 e gladstone st,glendora,california,91740,9qh4n,060374012022,713940,24 Hour Fitness,93.0,sg:640ec8c5ea2e485282a628eee53f80d7,222-222@5z5-3th-tvz
1735841902,1735820302,aaid,bf7fd4f83cb507ee678fe656e907e3a37694a46d477fa48f89b8fef676da9ca8,AutoZone,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,2910 morgan rd ste 106,bessemer,alabama,35022,djfjw,010730142041,441310,AutoZone,0.0,sg:5cbb933c5c184fc4bd812a02b95e3bd0,zzw-223@8gk-yjd-wx5
1735843604,1735825604,idfa,666ab4ae7b3b44f0c20a5aad64f6f8140e511ba987ce91d32815d11e39abbd77,Capital Planning Systems Inc,Other Financial Investment Activities,Investment Advice,1190 e canvasback dr,terre haute,indiana,47802,dp1b5,181670107013,523930,"",0.0,sg:f4de4cbe30bf3b1694d43da0d84c10b5,222-222@5pv-vdj-jsq
1735759462,1735730662,idfa,10bb409f3e039b702277e958c60f083132f5aff39d9046a4d344a15e4ce22c07,Starline Real Estate,Activities Related to Real Estate,Residential Property Managers,3825 bluff pl apt 17,san pedro,california,90731,9mgzu,060372976012,531311,"",11.0,sg:42f2034d0ebc3895b21d117d2ff8f1fe,243-222@5z6-3d6-789
1735846478,1735824878,idfa,969a56ce787e270b1c2436e12d931fb20bd844ba912f4b49e54145ab259359e4,Tom Thumb,Gasoline Stations,Gasoline Stations with Convenience Stores,11799 panama city beach pkwy,panama city,florida,32407,dj6gz,120050027043,447110,Tom Thumb,0.0,sg:4e179e1ee8bc4036a288a15d9df752a8,222-223@8gk-2dd-mzf
1735823545,1735805545,idfa,9a1661bfc7816d609c00ef6a1258ec72731f45d04a65d63dca399203e19b3f61,Westin Hotels & Resorts,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,7801 leesburg pike,falls church,virginia,22043,dqcj6,510594713011,721110,Westin Hotels & Resorts,0.0,sg:6ccdcef8f1df4be999321799c8917915,222-222@63r-6mv-87q
1735729277,1735711277,idfa,ceb9a6fe1baf1ef71b84e2d4d94eb3316277f2456b585def829112b9bab2784a,Steve T Hots & Potatoes,Restaurants and Other Eating Places,Limited-Service Restaurants,2260 lyell ave,rochester,new york,14606,dr8v8,360550143011,722513,"",0.0,sg:e94868e7b3c64b1cba4fc71c8e491e18,225-222@665-9hs-nt9
1735828333,1735806733,idfa,96aec402f15fe4282578c224a65f2a8a7b23a64efa2af9572e3595875b734e6e,Lakewood Oaks Golf Club,Other Amusement and Recreation Industries,Golf Courses and Country Clubs,651 ne saint andrews cir,lees summit,missouri,64064,9yuvu,290950142032,713910,"",82.0,sg:5783ab79567a44dfa03d0fb1b21510e3,zzw-222@5pr-4r6-yvz
1735737900,1735719900,idfa,11ee781c8ad900f66864be8650629bf010530115fb3402527a8c3c2ff3ce6ce1,Wingstop,Restaurants and Other Eating Places,Limited-Service Restaurants,731 delsea dr n,glassboro,new jersey,08028,dr49f,340155014063,722513,Wingstop,0.0,sg:56a4e8158494390bbb3e60b8e9ed2859,225-225@628-qht-6p9
1735770039,1735741239,aaid,e7aa53880765b899dd9086ae031eeedfacbbe3b00d23f398c89044e46a44b6ad,Check City,Activities Related to Credit Intermediation,Other Activities Related to Credit Intermediation,34 n valle verde dr ste 100,henderson,nevada,89074,9qqhv,320030053213,522390,Check City,0.0,sg:a70f0bccd27c42d0a6018cf42f8d852c,226-222@5yv-gyw-2rk
1735827503,1735809503,idfa,acc0ae7f3b47da9b008b3f4ac2c2d165dfa40aa4e1ee33719dbed9826089139e,Vgs Food Center 1927 Fastlane,Grocery Stores,,1390 n leroy,north fenton,michigan,48430,dps7x,260490132022,4451,"",0.0,sg:c0853f22a92438a4b7bb486511321698,222-224@5s6-vdt-cbk
1735739426,1735721426,aaid,905dc7f19e53aa1aee6fc1bd49810736ee210d8276d9ddd2bb1100117892a9b6,Body Fit Training,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,770 jackson st,hoboken,new jersey,07030,dr5rg,340170185002,713940,"",0.0,sg:13346516427739ba815965be376f4a0d,235-223@627-wbm-y7q
1735804007,1735775207,other,29bd75b640b9b134a7038f3911b9fe363098dc759ee538a5fade86aaa9131cea,Icaremore Pharmacy,Health and Personal Care Stores,Pharmacies and Drug Stores,9493 garfield st,riverside,california,92503,9qh2z,060650316022,446110,Health Mart,0.0,sg:7aa3c4a8b44e4e8f98c714e087b0d65a,222-222@5z4-m2j-s89
1735752949,1735734949,idfa,086a3da98da4b3227fe1d3cded05292ff31351bd52f103d84ab4d462f3687441,Roman Catholic Church Of Our Lady Queen Of Martyrs,Religious Organizations,Religious Organizations,53 prospect rd,centerport,new york,11721,dr7bd,361031105011,813110,"",0.0,sg:44df6f38e3d8426792fdb79f757c4d69,zzw-222@627-ygm-qpv
1735845587,1735827587,aaid,b708bfebe4580c8ab2728e17915079e0b7af65751f24d361b68be21cd6662505,G Five te monta Used Cars llc,Automobile Dealers,Used Car Dealers,710 bingaman st,reading,pennsylvania,19602,dr4j2,420110022002,441120,"",63.0,sg:1614d4a4435b312c897937e981f0b5d6,22q-223@63s-fss-fpv
1735770606,1735752606,idfa,6aeb382daa27f030df5966120838470bf218177e1fe6b71330f5cc112d0f0553,Sayre Morris Recreation Center,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,5825 spruce st,philadelphia,pennsylvania,19139,dr47r,421010084006,712190,"",0.0,sg:4a12f7ade0b0417ab6dbbb02476b0c87,zzz-222@63s-dvq-jqf
1735758289,1735740289,idfa,973d0722d5a3fc7b84b40ce67116ec13b07b57c01b4bf76efc4bb5b983ffd8c7,United Auto Sales,Automobile Dealers,Used Car Dealers,5501 fern valley rd,louisville,kentucky,40228,dng14,211110115055,441120,"",1.0,sg:aabe1c6fbaaf4d15922a70ba4f2d9fee,zzw-222@5px-8pj-2zf
1735705591,1735687591,idfa,05eb371c02c483ed5915c9610991030dafd224064e2863209d12fb94d6819e3a,Mother Earth Planeteers,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,1555 lejeune blvd,jacksonville,north carolina,28540,dq0vw,371330026004,722515,"",4.0,sg:3ca32003fc8839e2b98fd8c5b2829320,zzy-222@646-q68-jsq
1735745397,1735727397,aaid,fc422d292c3d7c8037fc1de915459f71c73416dd24b432a898a61f88de75acf4,Columbus Motor Lodge,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,3984 e main st,columbus,ohio,43213,dpj53,390490092304,721110,"",424.0,sg:def8788bda2034a6baece02842452efa,224-222@63j-x2r-qs5
