statefp,puma,puma_uid,age_bin_idx,sex_bin_idx,income_bin_idx,schl_bin_idx,esr_bin_idx,prob_joint,count_weighted
26,900,2600900,0,0,0,3,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,0,3,3,0.0017100285966227965,207.06223267926455
26,900,2600900,0,0,1,0,0,0.0012732502080878172,154.17404794672953
26,900,2600900,0,0,1,0,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,1,0,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,1,0,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,1,1,0,0.0039845726576728776,482.4799493996357
26,900,2600900,0,0,1,1,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,1,1,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,1,1,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,1,2,0,0.0014792777498496,179.1213048960385
26,900,2600900,0,0,1,2,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,1,2,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,1,2,3,0.00021014809259701836,25.446202088295163
26,900,2600900,0,0,1,3,0,0.0013062146147697024,158.16560905861894
26,900,2600900,0,0,1,3,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,1,3,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,1,3,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,2,0,0,0.0003255235159836167,39.416665979908196
26,900,2600900,0,0,2,0,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,2,0,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,2,0,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,2,1,0,0.001240285801405932,150.18248683484006
26,900,2600900,0,0,2,1,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,2,1,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,2,1,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,2,2,0,0.000811748514541424,98.2921923802774
26,900,2600900,0,0,2,2,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,2,2,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,2,2,3,0.00013597817756277658,16.46518958654393
26,900,2600900,0,0,2,3,0,0.0010754637679965058,130.2246812753929
26,900,2600900,0,0,2,3,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,2,3,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,2,3,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,3,0,0,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,3,0,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,3,0,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,3,0,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,3,1,0,0.00025959470261984624,31.43354375612932
26,900,2600900,0,0,3,1,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,3,1,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,3,1,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,3,2,0,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,3,2,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,3,2,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,3,2,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,3,3,0,9.477266921042005e-05,11.475738196682133
26,900,2600900,0,0,3,3,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,3,3,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,0,3,3,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,0,0,0,0.006728859513939823,814.7774119644314
26,900,2600900,0,1,0,0,1,0.000333764617654088,40.414556257880555
26,900,2600900,0,1,0,0,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,0,0,3,0.11239626513272294,13609.726556126023
26,900,2600900,0,1,0,1,0,0.007437594257600356,900.5959758700543
26,900,2600900,0,1,0,1,1,0.0017265107999637392,209.0580132352093
26,900,2600900,0,1,0,1,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,0,1,3,0.003910402742638636,473.4989368978845
26,900,2600900,0,1,0,2,0,0.006382733243780028,772.8660202895923
26,900,2600900,0,1,0,2,1,0.00011125487255136267,13.471518752626851
26,900,2600900,0,1,0,2,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,0,2,3,0.0014463133431677146,175.12974378414904
26,900,2600900,0,1,0,3,0,0.0025341387636699272,306.8512604765005
26,900,2600900,0,1,0,3,1,0.00013597817756277658,16.46518958654393
26,900,2600900,0,1,0,3,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,0,3,3,0.00037497012600644456,45.404007647742354
26,900,2600900,0,1,1,0,0,0.0004161756343588011,50.393459037604146
26,900,2600900,0,1,1,0,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,1,0,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,1,0,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,1,1,0,0.002204494696851075,266.9356493576061
26,900,2600900,0,1,1,1,1,4.53260591875922e-05,5.488396528847977
26,900,2600900,0,1,1,1,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,1,1,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,1,2,0,0.0019160561383845792,232.00948962857353
26,900,2600900,0,1,1,2,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,1,2,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,1,2,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,1,3,0,0.002278664611885317,275.91666185935736
26,900,2600900,0,1,1,3,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,1,3,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,1,3,3,0.0001442192792332479,17.46307986451629
26,900,2600900,0,1,2,0,0,0.0003255235159836167,39.416665979908196
26,900,2600900,0,1,2,0,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,2,0,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,2,0,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,2,1,0,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,2,1,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,2,1,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,2,1,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,2,2,0,0.0004903455493930429,59.37447153935538
26,900,2600900,0,1,2,2,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,2,2,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,2,2,3,6.180826252853482e-05,7.484177084792695
26,900,2600900,0,1,2,3,0,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,2,3,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,2,3,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,2,3,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,3,0,0,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,3,0,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,3,0,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,3,0,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,3,1,0,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,3,1,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,3,1,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,3,1,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,3,2,0,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,3,2,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,3,2,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,3,2,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,3,3,0,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,3,3,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,3,3,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,0,1,3,3,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,0,0,0,0,0.0014215900381563007,172.13607295023198
26,900,2600900,1,0,0,0,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,0,0,0,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,0,0,0,3,0.0029626760505344356,358.7415549310632
26,900,2600900,1,0,0,1,0,0.00500646926481132,606.2183438682083
26,900,2600900,1,0,0,1,1,0.0008447129212233092,102.28375349216684
26,900,2600900,1,0,0,1,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,0,0,1,3,0.005945954855245049,719.9778355570572
26,900,2600900,1,0,0,2,0,0.0029379527455230215,355.7478840971461
26,900,2600900,1,0,0,2,1,0.00012773707589230527,15.467299308571569
26,900,2600900,1,0,0,2,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,0,0,2,3,0.0011578747847012189,140.2035840551165
26,900,2600900,1,0,0,3,0,0.00204791376511212,247.9757340761313
26,900,2600900,1,0,0,3,1,0.0004244167360292724,51.391349315576505
26,900,2600900,1,0,0,3,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,0,0,3,3,0.0011661158863716901,141.20147433308884
26,900,2600900,1,0,1,0,0,0.00198198495174835,239.99261185235244
26,900,2600900,1,0,1,0,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,0,1,0,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,0,1,0,3,0.00010301377088089136,12.473628474654491
26,900,2600900,1,0,1,1,0,0.01791203448076939,2168.914519172923
26,900,2600900,1,0,1,1,1,0.0005809976677682273,70.35126459705134
26,900,2600900,1,0,1,1,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,0,1,1,3,0.0004491400410406863,54.385020149493585
26,900,2600900,1,0,1,2,0,0.009143502303387917,1107.1592634103326
26,900,2600900,1,0,1,2,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,0,1,2,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,0,1,2,3,0.00021838919426748967,26.444092366267522
26,900,2600900,1,0,1,3,0,0.006794788327303594,822.7605341882103
26,900,2600900,1,0,1,3,1,5.3567160858063507e-05,6.486286806820336
26,900,2600900,1,0,1,3,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,0,1,3,3,7.004936419900612e-05,8.482067362765054
26,900,2600900,1,0,2,0,0,0.003976331556002406,481.4820591216633
26,900,2600900,1,0,2,0,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,0,2,0,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,0,2,0,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,0,2,1,0,0.014500218389194268,1755.7879440923664
26,900,2600900,1,0,2,1,1,0.0001442192792332479,17.46307986451629
26,900,2600900,1,0,2,1,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,0,2,1,3,3.708495751712089e-05,4.490506250875617
26,900,2600900,1,0,2,2,0,0.01670883363688058,2023.2225385889587
26,900,2600900,1,0,2,2,1,0.00021838919426748967,26.444092366267522
26,900,2600900,1,0,2,2,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,0,2,2,3,7.829046586947743e-05,9.479957640737414
26,900,2600900,1,0,2,3,0,0.0142035387290573,1719.8638940853614
26,900,2600900,1,0,2,3,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,0,2,3,2,0.00013597817756277658,16.46518958654393
26,900,2600900,1,0,2,3,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,0,3,0,0,0.00021014809259701836,25.446202088295163
26,900,2600900,1,0,3,0,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,0,3,0,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,0,3,0,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,0,3,1,0,0.001240285801405932,150.18248683484006
26,900,2600900,1,0,3,1,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,0,3,1,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,0,3,1,3,0.0002678358042903175,32.43143403410168
26,900,2600900,1,0,3,2,0,0.0036796518958654395,445.5580091146585
26,900,2600900,1,0,3,2,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,0,3,2,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,0,3,2,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,0,3,3,0,0.006407456548791443,775.8596911235094
26,900,2600900,1,0,3,3,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,0,3,3,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,0,3,3,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,0,0,0,0.0015946531732361983,193.09176878765155
26,900,2600900,1,1,0,0,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,0,0,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,0,0,3,0.005896508245222221,713.9904938892231
26,900,2600900,1,1,0,1,0,0.011014232382584904,1333.6803565100581
26,900,2600900,1,1,0,1,1,0.00046562224438162893,56.380800705438304
26,900,2600900,1,1,0,1,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,0,1,3,0.011451010771119883,1386.5685412425933
26,900,2600900,1,1,0,2,0,0.008039194679544762,973.4419661620366
26,900,2600900,1,1,0,2,1,0.0002678358042903175,32.43143403410168
26,900,2600900,1,1,0,2,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,0,2,3,0.006860717140667365,830.7436564119892
26,900,2600900,1,1,0,3,0,0.002525897661999456,305.8533701985281
26,900,2600900,1,1,0,3,1,0.0005150688544044568,62.36814237327246
26,900,2600900,1,1,0,3,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,0,3,3,0.004569690876276341,553.3301591356733
26,900,2600900,1,1,1,0,0,0.0014792777498496,179.1213048960385
26,900,2600900,1,1,1,0,1,0.0012567680047468745,152.17826739078478
26,900,2600900,1,1,1,0,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,1,0,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,1,1,0,0.011335635347733285,1372.5980773509802
26,900,2600900,1,1,1,1,1,7.829046586947743e-05,9.479957640737414
26,900,2600900,1,1,1,1,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,1,1,3,0.0008859184295756657,107.27320488202864
26,900,2600900,1,1,1,2,0,0.013997511187295518,1694.9166371360525
26,900,2600900,1,1,1,2,1,0.00030080021097220275,36.422995145991116
26,900,2600900,1,1,1,2,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,1,2,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,1,3,0,0.006753582818951238,817.7710827983485
26,900,2600900,1,1,1,3,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,1,3,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,1,3,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,2,0,0,0.00028431800763126014,34.4272145900464
26,900,2600900,1,1,2,0,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,2,0,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,2,0,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,2,1,0,0.002731925203761239,330.80062714783713
26,900,2600900,1,1,2,1,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,2,1,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,2,1,3,0.00025959470261984624,31.43354375612932
26,900,2600900,1,1,2,2,0,0.0057481684151537375,696.0284688857206
26,900,2600900,1,1,2,2,1,0.00028431800763126014,34.4272145900464
26,900,2600900,1,1,2,2,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,2,2,3,0.0003502468209950306,42.41033681382527
26,900,2600900,1,1,2,3,0,0.016131956519947588,1953.3702191308935
26,900,2600900,1,1,2,3,1,0.0003502468209950306,42.41033681382527
26,900,2600900,1,1,2,3,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,2,3,3,0.0004244167360292724,51.391349315576505
26,900,2600900,1,1,3,0,0,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,3,0,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,3,0,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,3,0,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,3,1,0,0.0003090413126426741,37.420885423963476
26,900,2600900,1,1,3,1,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,3,1,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,3,1,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,3,2,0,0.0007375785995071821,89.31117987852616
26,900,2600900,1,1,3,2,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,3,2,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,3,2,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,3,3,0,0.003613723082501669,437.57488689087955
26,900,2600900,1,1,3,3,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,3,3,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,1,1,3,3,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,0,0,0,0,0.0011661158863716901,141.20147433308884
26,900,2600900,2,0,0,0,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,0,0,0,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,0,0,0,3,0.003638446387513083,440.5685577247967
26,900,2600900,2,0,0,1,0,0.00324287350733046,392.6698243821234
26,900,2600900,2,0,0,1,1,0.0007458197011776535,90.30907015649852
26,900,2600900,2,0,0,1,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,0,0,1,3,0.00803095357787429,972.4440758840642
26,900,2600900,2,0,0,2,0,0.0018666095283617515,226.0221479607394
26,900,2600900,2,0,0,2,1,0.0002513536009493749,30.435653478156958
26,900,2600900,2,0,0,2,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,0,0,2,3,0.004083465877718534,494.45463273530413
26,900,2600900,2,0,0,3,0,0.000679890887813883,82.32594793271966
26,900,2600900,2,0,0,3,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,0,0,3,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,0,0,3,3,0.0003502468209950306,42.41033681382527
26,900,2600900,2,0,1,0,0,0.00569872180513091,690.0411272178865
26,900,2600900,2,0,1,0,1,0.0001524603809037192,18.460970142488648
26,900,2600900,2,0,1,0,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,0,1,0,3,0.00046562224438162893,56.380800705438304
26,900,2600900,2,0,1,1,0,0.011104884500960088,1344.6571495677542
26,900,2600900,2,0,1,1,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,0,1,1,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,0,1,1,3,0.0036549285908540254,442.56433828074137
26,900,2600900,2,0,1,2,0,0.008072159086226646,977.433527273926
26,900,2600900,2,0,1,2,1,0.0003090413126426741,37.420885423963476
26,900,2600900,2,0,1,2,2,7.829046586947743e-05,9.479957640737414
26,900,2600900,2,0,1,2,3,0.0018913328333731653,229.01581879465647
26,900,2600900,2,0,1,3,0,0.0028802650338297224,348.7626521513396
26,900,2600900,2,0,1,3,1,4.53260591875922e-05,5.488396528847977
26,900,2600900,2,0,1,3,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,0,1,3,3,0.0006551675828024691,79.33227709880256
26,900,2600900,2,0,2,0,0,0.0024187633402833293,292.8807965848875
26,900,2600900,2,0,2,0,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,0,2,0,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,0,2,0,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,0,2,1,0,0.022906142093075003,2773.636027624173
26,900,2600900,2,0,2,1,1,0.00048210444772257155,58.37658126138302
26,900,2600900,2,0,2,1,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,0,2,1,3,0.0006963730911548256,84.32172848866436
26,900,2600900,2,0,2,2,0,0.014607352710910395,1768.760517706007
26,900,2600900,2,0,2,2,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,0,2,2,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,0,2,2,3,7.004936419900612e-05,8.482067362765054
26,900,2600900,2,0,2,3,0,0.009901683657071277,1198.9651689837897
26,900,2600900,2,0,2,3,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,0,2,3,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,0,2,3,3,0.0006963730911548256,84.32172848866436
26,900,2600900,2,0,3,0,0,0.0005397921594158707,65.36181320718953
26,900,2600900,2,0,3,0,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,0,3,0,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,0,3,0,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,0,3,1,0,0.0036219641841721403,438.5727771688519
26,900,2600900,2,0,3,1,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,0,3,1,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,0,3,1,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,0,3,2,0,0.007890854849476278,955.4799411585342
26,900,2600900,2,0,3,2,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,0,3,2,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,0,3,2,3,5.3567160858063507e-05,6.486286806820336
26,900,2600900,2,0,3,3,0,0.010898856959198306,1319.7098926184453
26,900,2600900,2,0,3,3,1,0.0001442192792332479,17.46307986451629
26,900,2600900,2,0,3,3,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,0,3,3,3,0.0007375785995071821,89.31117987852616
26,900,2600900,2,1,0,0,0,0.0005727565660977559,69.35337431907897
26,900,2600900,2,1,0,0,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,1,0,0,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,1,0,0,3,0.006135500193665889,742.9293119504215
26,900,2600900,2,1,0,1,0,0.007973265866180992,965.4588439382577
26,900,2600900,2,1,0,1,1,5.3567160858063507e-05,6.486286806820336
26,900,2600900,2,1,0,1,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,1,0,1,3,0.015126542116150088,1831.6276052182657
26,900,2600900,2,1,0,2,0,0.005995401465267877,725.9651772248915
26,900,2600900,2,1,0,2,1,0.0009930527512917928,120.24577849566931
26,900,2600900,2,1,0,2,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,1,0,2,3,0.0152089531328548,1841.6065079979892
26,900,2600900,2,1,0,3,0,0.004800441723049538,581.2710869188994
26,900,2600900,2,1,0,3,1,0.000333764617654088,40.414556257880555
26,900,2600900,2,1,0,3,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,1,0,3,3,0.004652101892981053,563.3090619153968
26,900,2600900,2,1,1,0,0,0.0009188828362575509,111.26476599391808
26,900,2600900,2,1,1,0,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,1,1,0,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,1,1,0,3,6.180826252853482e-05,7.484177084792695
26,900,2600900,2,1,1,1,0,0.014343637457455313,1736.8280288108915
26,900,2600900,2,1,1,1,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,1,1,1,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,1,1,1,3,0.000762301904518596,92.30485071244324
26,900,2600900,2,1,1,2,0,0.013915100170590805,1684.9377343563287
26,900,2600900,2,1,1,2,1,0.00023487139760843228,28.43987292221224
26,900,2600900,2,1,1,2,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,1,1,2,3,0.001133151479689805,137.20991322119943
26,900,2600900,2,1,1,3,0,0.003910402742638636,473.4989368978845
26,900,2600900,2,1,1,3,1,7.829046586947743e-05,9.479957640737414
26,900,2600900,2,1,1,3,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,1,1,3,3,0.00030080021097220275,36.422995145991116
26,900,2600900,2,1,2,0,0,5.3567160858063507e-05,6.486286806820336
26,900,2600900,2,1,2,0,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,1,2,0,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,1,2,0,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,1,2,1,0,0.005476212060028185,663.0980897126328
26,900,2600900,2,1,2,1,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,1,2,1,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,1,2,1,3,0.00031728241431314537,38.418775701935836
26,900,2600900,2,1,2,2,0,0.007313977732543287,885.6276217004689
26,900,2600900,2,1,2,2,1,0.0001442192792332479,17.46307986451629
26,900,2600900,2,1,2,2,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,1,2,2,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,1,2,3,0,0.010453837468992856,1265.8238176079378
26,900,2600900,2,1,2,3,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,1,2,3,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,1,2,3,3,0.0015699298682247842,190.09809795373445
26,900,2600900,2,1,3,0,0,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,1,3,0,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,1,3,0,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,1,3,0,3,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,1,3,1,0,0.0003667290243359732,44.40611736976999
26,900,2600900,2,1,3,1,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,1,3,1,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,1,3,1,3,3.708495751712089e-05,4.490506250875617
26,900,2600900,2,1,3,2,0,0.0014463133431677146,175.12974378414904
26,900,2600900,2,1,3,2,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,1,3,2,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,1,3,2,3,7.004936419900612e-05,8.482067362765054
26,900,2600900,2,1,3,3,0,0.006629966293894168,802.8027286287631
26,900,2600900,2,1,3,3,1,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,1,3,3,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,2,1,3,3,3,0.0002678358042903175,32.43143403410168
26,900,2600900,3,0,0,0,0,4.120550835235654e-06,0.4989451389861797
26,900,2600900,3,0,0,0,1,0.00010301377088089136,12.473628474654491
26,900,2600900,3,0,0,0,2,4.120550835235654e-06,0.4989451389861797
26,900,2600900,3,0,0,0,3,0.004355422232844086,527.3850119083919
26,900,2600900,3,0,0,1,0,0.0001524603809037192,18.460970142488648
26,900,2600900,3,0,0,1,1,4.120550835235654e-06,0.4989451389861797
