statefp,puma,puma_uid,age_bin_idx,income_bin_idx,count_weighted,prob_joint
06,1312,0601312,1,6,53.0,0.0013253313328332084
06,1312,0601312,1,7,81.0,0.0020255063765941485
06,1312,0601312,1,8,107.0,0.0026756689172293072
06,1312,0601312,1,9,327.0,0.008177044261065266
06,1312,0601312,1,10,212.0,0.0053013253313328335
06,1312,0601312,1,11,881.0,0.022030507626906726
06,1312,0601312,1,12,369.0,0.009227306826706676
06,1312,0601312,1,13,506.00000000000006,0.012653163290822706
06,1312,0601312,1,14,1010.0,0.02525631407851963
06,1312,0601312,1,15,3979.0,0.09949987496874219
06,1312,0601312,2,0,519.0,0.012978244561140285
06,1312,0601312,2,1,112.0,0.002800700175043761
06,1312,0601312,2,2,48.0,0.0012003000750187547
06,1312,0601312,2,3,115.0,0.002875718929732433
06,1312,0601312,2,4,112.0,0.002800700175043761
06,1312,0601312,2,5,93.0,0.002325581395348837
06,1312,0601312,2,6,90.0,0.002250562640660165
06,1312,0601312,2,7,189.0,0.004726181545386347
06,1312,0601312,2,8,96.0,0.0024006001500375095
06,1312,0601312,2,9,233.0,0.005826456614153539
06,1312,0601312,2,10,396.00000000000006,0.009902475618904727
06,1312,0601312,2,11,802.0,0.02005501375343836
06,1312,0601312,2,12,691.0,0.01727931982995749
06,1312,0601312,2,13,1117.0,0.027931982995748936
06,1312,0601312,2,14,1754.0,0.04386096524131033
06,1312,0601312,2,15,8313.0,0.20787696924231058
06,1312,0601312,3,0,506.00000000000006,0.012653163290822706
06,1312,0601312,3,1,344.0,0.008602150537634409
06,1312,0601312,3,2,324.0,0.008102025506376594
06,1312,0601312,3,3,628.0,0.015703925981495375
06,1312,0601312,3,4,465.0,0.011627906976744186
06,1312,0601312,3,5,765.0,0.019129782445611403
06,1312,0601312,3,6,679.9999999999999,0.01700425106276569
06,1312,0601312,3,7,400.0,0.010002500625156289
06,1312,0601312,3,8,403.0,0.010077519379844961
06,1312,0601312,3,9,951.0,0.023780945236309078
06,1312,0601312,3,10,1258.0,0.03145786446611653
06,1312,0601312,3,11,1667.0,0.041685421355338835
06,1312,0601312,3,12,1510.0,0.037759439859964994
06,1312,0601312,3,13,1215.0,0.030382595648912228
06,1312,0601312,3,14,1544.0,0.038609652413103275
06,1312,0601312,3,15,3970.0,0.09927481870467617
06,1313,0601313,0,0,226.0,0.003228386949317182
06,1313,0601313,0,1,159.0,0.0022712987829266898
06,1313,0601313,0,2,71.0,0.001014227758413805
06,1313,0601313,0,3,15.0,0.00021427347008742356
06,1313,0601313,0,4,0.0,0.0
06,1313,0601313,0,5,0.0,0.0
06,1313,0601313,0,6,46.0,0.0006571053082680989
06,1313,0601313,0,7,165.0,0.002357008170961659
06,1313,0601313,0,8,37.0,0.0005285412262156448
06,1313,0601313,0,9,96.0,0.001371350208559511
06,1313,0601313,0,10,133.0,0.0018998914347751557
06,1313,0601313,0,11,242.99999999999997,0.0034712302154162617
06,1313,0601313,0,12,25.0,0.00035712245014570595
06,1313,0601313,0,13,85.0,0.0012142163304954003
06,1313,0601313,0,14,96.0,0.001371350208559511
06,1313,0601313,0,15,0.0,0.0
06,1313,0601313,1,0,591.0,0.008442374721444488
06,1313,0601313,1,1,131.0,0.0018713216387634991
06,1313,0601313,1,2,66.0,0.0009428032683846638
06,1313,0601313,1,3,464.0,0.006628192674704303
06,1313,0601313,1,4,133.0,0.0018998914347751557
06,1313,0601313,1,5,272.0,0.0038854922575852807
06,1313,0601313,1,6,238.0,0.0033998057253871207
06,1313,0601313,1,7,448.0,0.006399634306611051
06,1313,0601313,1,8,452.0,0.006456773898634364
06,1313,0601313,1,9,735.0,0.010499400034283755
06,1313,0601313,1,10,1119.0,0.0159848008685218
06,1313,0601313,1,11,2784.0000000000005,0.03976915604822582
06,1313,0601313,1,12,2425.0,0.03464087766413348
06,1313,0601313,1,13,1979.0,0.028269813153534083
06,1313,0601313,1,14,3783.0,0.054039769156048224
06,1313,0601313,1,15,5982.0,0.08545225987086452
06,1313,0601313,2,0,660.0,0.009428032683846637
06,1313,0601313,2,1,579.0,0.00827095594537455
06,1313,0601313,2,2,293.0,0.004185475115707674
06,1313,0601313,2,3,607.0,0.00867093308953774
06,1313,0601313,2,4,357.0,0.005099708588080681
06,1313,0601313,2,5,530.0,0.007570995943088966
06,1313,0601313,2,6,255.0,0.003642648991486201
06,1313,0601313,2,7,379.0,0.005413976344208903
06,1313,0601313,2,8,465.0,0.006642477572710131
06,1313,0601313,2,9,687.0,0.009813724930004
06,1313,0601313,2,10,1245.0,0.017784698017256156
06,1313,0601313,2,11,2808.0,0.04011199360036569
06,1313,0601313,2,12,2221.0,0.03172675847094452
06,1313,0601313,2,13,2445.0,0.03492657562425004
06,1313,0601313,2,14,4048.0,0.05782526712759271
06,1313,0601313,2,15,9263.0,0.13232101022798698
06,1313,0601313,3,0,899.0,0.012842123307239587
06,1313,0601313,3,1,802.0,0.011456488200674247
06,1313,0601313,3,2,773.0,0.011042226158505229
06,1313,0601313,3,3,398.00000000000006,0.005685389406319639
06,1313,0601313,3,4,625.0,0.00892806125364265
06,1313,0601313,3,5,757.0,0.010813667790411976
06,1313,0601313,3,6,456.0,0.0065139134906576765
06,1313,0601313,3,7,568.0,0.00811382206731044
06,1313,0601313,3,8,552.0,0.007885263699217188
06,1313,0601313,3,9,1265.0,0.01807039597737272
06,1313,0601313,3,10,1362.0,0.01945603108393806
06,1313,0601313,3,11,2380.0,0.03399805725387121
06,1313,0601313,3,12,2486.0,0.035512256442489
06,1313,0601313,3,13,1563.0,0.022327295583109537
06,1313,0601313,3,14,1798.0,0.025684246614479173
06,1313,0601313,3,15,3479.0,0.04969716016227644
06,1314,0601314,0,0,134.0,0.004342894182466375
06,1314,0601314,0,1,41.0,0.0013287959812023982
06,1314,0601314,0,2,13.0,0.0004213255550153946
06,1314,0601314,0,3,40.0,0.001296386323124291
06,1314,0601314,0,4,15.0,0.0004861448711716091
06,1314,0601314,0,5,17.0,0.0005509641873278236
06,1314,0601314,0,6,30.0,0.0009722897423432182
06,1314,0601314,0,7,74.0,0.0023983146977799383
06,1314,0601314,0,8,0.0,0.0
06,1314,0601314,0,9,89.0,0.0028844595689515476
06,1314,0601314,0,10,74.0,0.0023983146977799383
06,1314,0601314,0,11,233.0,0.007551450332198995
06,1314,0601314,0,12,62.0,0.0020093988008426512
06,1314,0601314,0,13,29.0,0.000939880084265111
06,1314,0601314,0,14,83.0,0.002690001620482904
06,1314,0601314,0,15,0.0,0.0
06,1314,0601314,1,0,492.0,0.01594555177442878
06,1314,0601314,1,1,241.0,0.007810727596823853
06,1314,0601314,1,2,213.0,0.00690325717063685
06,1314,0601314,1,3,219.0,0.007097715119105494
06,1314,0601314,1,4,322.0,0.010435909901150543
06,1314,0601314,1,5,320.0,0.010371090584994328
06,1314,0601314,1,6,441.0,0.014292659212445309
06,1314,0601314,1,7,323.0,0.01046831955922865
06,1314,0601314,1,8,246.99999999999997,0.008005185545292497
06,1314,0601314,1,9,987.0000000000001,0.031988332523091884
06,1314,0601314,1,10,1602.0,0.05192027224112786
06,1314,0601314,1,11,1047.0,0.033932912007778315
06,1314,0601314,1,12,1169.0,0.037886890293307406
06,1314,0601314,1,13,1066.0,0.034548695511262356
06,1314,0601314,1,14,1222.0,0.03960460217144709
06,1314,0601314,1,15,1099.0,0.035618214227839895
06,1314,0601314,2,0,497.0,0.016107600064819316
06,1314,0601314,2,1,309.0,0.010014584346135148
06,1314,0601314,2,2,211.0,0.006838437854480635
06,1314,0601314,2,3,186.0,0.006028196402527953
06,1314,0601314,2,4,412.0,0.013352779128180198
06,1314,0601314,2,5,253.99999999999997,0.008232053151839247
06,1314,0601314,2,6,183.0,0.005930967428293631
06,1314,0601314,2,7,255.0,0.008264462809917356
06,1314,0601314,2,8,648.0,0.021001458434613516
06,1314,0601314,2,9,619.0,0.020061578350348403
06,1314,0601314,2,10,1043.0,0.03380327337546589
06,1314,0601314,2,11,1406.0,0.04556797925781883
06,1314,0601314,2,12,1473.0,0.04773942634905202
06,1314,0601314,2,13,1500.0,0.04861448711716091
06,1314,0601314,2,14,1517.0,0.04916545130448874
06,1314,0601314,2,15,1857.0,0.06018473505104521
06,1314,0601314,3,0,155.0,0.005023497002106627
06,1314,0601314,3,1,560.0,0.018149408523740074
06,1314,0601314,3,2,230.0,0.007454221357964673
06,1314,0601314,3,3,276.0,0.008945065629557608
06,1314,0601314,3,4,194.0,0.006287473667152811
06,1314,0601314,3,5,355.0,0.011505428617728084
06,1314,0601314,3,6,325.0,0.010533138875384864
06,1314,0601314,3,7,255.0,0.008264462809917356
06,1314,0601314,3,8,180.0,0.00583373845405931
06,1314,0601314,3,9,418.0,0.013547237076648842
06,1314,0601314,3,10,800.0,0.025927726462485822
06,1314,0601314,3,11,801.0,0.02596013612056393
06,1314,0601314,3,12,735.0,0.023821098687408847
06,1314,0601314,3,13,309.0,0.010014584346135148
06,1314,0601314,3,14,433.0,0.01403338194782045
06,1314,0601314,3,15,515.0,0.016690973910225247
06,1500,0601500,0,0,171.0,0.0034965034965034965
06,1500,0601500,0,1,123.99999999999999,0.002535476219686746
06,1500,0601500,0,2,79.0,0.0016153437206068784
06,1500,0601500,0,3,57.99999999999999,0.001185948554369607
06,1500,0601500,0,4,198.0,0.004048582995951417
06,1500,0601500,0,5,69.0,0.0014108698319224636
06,1500,0601500,0,6,72.0,0.001472211998527788
06,1500,0601500,0,7,38.0,0.000777000777000777
06,1500,0601500,0,8,61.0,0.0012472907209749315
06,1500,0601500,0,9,132.0,0.002699055330634278
06,1500,0601500,0,10,67.0,0.0013699750541855806
06,1500,0601500,0,11,41.0,0.0008383429436061015
06,1500,0601500,0,12,28.000000000000004,0.000572526888316362
06,1500,0601500,0,13,4.0,8.1789555473766e-05
06,1500,0601500,0,14,0.0,0.0
06,1500,0601500,0,15,0.0,0.0
06,1500,0601500,1,0,550.0,0.011246063877642825
06,1500,0601500,1,1,349.0,0.007136138715086083
06,1500,0601500,1,2,717.0,0.014660777818672555
06,1500,0601500,1,3,293.0,0.005991084938453359
06,1500,0601500,1,4,407.0,0.008322087269455691
06,1500,0601500,1,5,362.0,0.007401954770375823
06,1500,0601500,1,6,684.0,0.013986013986013986
06,1500,0601500,1,7,475.0,0.009712509712509712
06,1500,0601500,1,8,527.0,0.01077577393366867
06,1500,0601500,1,9,671.0,0.013720197930724246
06,1500,0601500,1,10,1224.0,0.025027603974972397
06,1500,0601500,1,11,1804.9999999999998,0.036907536907536904
06,1500,0601500,1,12,1258.0,0.025722815196499407
06,1500,0601500,1,13,954.0,0.01950680898049319
06,1500,0601500,1,14,810.0,0.016562384983437616
06,1500,0601500,1,15,447.0,0.00913998282419335
06,1500,0601500,2,0,1149.0,0.023494049809839282
06,1500,0601500,2,1,782.0,0.015989858095121254
06,1500,0601500,2,2,916.0,0.018729808203492414
06,1500,0601500,2,3,721.0,0.014742567374146321
06,1500,0601500,2,4,474.0,0.009692062323641271
06,1500,0601500,2,5,793.9999999999999,0.01623522676154255
06,1500,0601500,2,6,624.0,0.012759170653907496
06,1500,0601500,2,7,606.0,0.012391117654275549
06,1500,0601500,2,8,745.0,0.015233304706988917
06,1500,0601500,2,9,1250.0,0.025559236085551874
06,1500,0601500,2,10,1470.0,0.030057661636609005
06,1500,0601500,2,11,2360.0,0.04825583772952194
06,1500,0601500,2,12,1535.0,0.0313867419130577
06,1500,0601500,2,13,1171.0,0.023943892364944996
06,1500,0601500,2,14,1131.0,0.023125996810207338
06,1500,0601500,2,15,1113.0,0.02275794381057539
06,1500,0601500,3,0,1032.0,0.021101705312231628
06,1500,0601500,3,1,1670.0,0.0341471394102973
06,1500,0601500,3,2,1441.0,0.029464687359424202
06,1500,0601500,3,3,1272.0,0.026009078640657587
06,1500,0601500,3,4,1123.0,0.022962417699259805
06,1500,0601500,3,5,1437.0,0.029382897803950436
06,1500,0601500,3,6,1018.0,0.020815441868073447
06,1500,0601500,3,7,870.0,0.017789228315544105
06,1500,0601500,3,8,764.0,0.015621805095489306
06,1500,0601500,3,9,1803.0,0.03686664212980002
06,1500,0601500,3,10,1896.9999999999998,0.03878869668343352
06,1500,0601500,3,11,1924.9999999999998,0.039361223571749884
06,1500,0601500,3,12,1152.0,0.023555391976444608
06,1500,0601500,3,13,596.0,0.012186643765591134
06,1500,0601500,3,14,653.0,0.0133521449310923
06,1500,0601500,3,15,737.0,0.015069725596041385
06,1700,0601700,0,0,141.0,0.001862148205866427
06,1700,0601700,0,1,168.0,0.0022187297772025515
06,1700,0601700,0,2,0.0,0.0
06,1700,0601700,0,3,50.0,0.0006603362432150451
06,1700,0601700,0,4,50.0,0.0006603362432150451
06,1700,0601700,0,5,0.0,0.0
06,1700,0601700,0,6,48.0,0.0006339227934864433
06,1700,0601700,0,7,49.00000000000001,0.0006471295183507442
06,1700,0601700,0,8,0.0,0.0
06,1700,0601700,0,9,98.00000000000001,0.0012942590367014885
06,1700,0601700,0,10,156.0,0.0020602490788309406
06,1700,0601700,0,11,118.0,0.0015583935339875065
06,1700,0601700,0,12,92.99999999999999,0.0012282254123799838
06,1700,0601700,0,13,0.0,0.0
06,1700,0601700,0,14,9.0,0.00011886052377870812
06,1700,0601700,0,15,0.0,0.0
06,1700,0601700,1,0,617.0,0.008148549241273657
06,1700,0601700,1,1,263.0,0.003473368639311137
06,1700,0601700,1,2,454.0,0.00599585308839261
06,1700,0601700,1,3,677.0,0.00894095273313171
06,1700,0601700,1,4,395.0,0.005216656321398856
06,1700,0601700,1,5,365.0,0.004820454575469829
06,1700,0601700,1,6,398.0,0.005256276495991759
06,1700,0601700,1,7,374.0,0.004939315099248537
06,1700,0601700,1,8,366.0,0.00483366130033413
06,1700,0601700,1,9,940.0,0.012414321372442848
06,1700,0601700,1,10,1882.0,0.024855056194614297
06,1700,0601700,1,11,2509.0,0.033135672684530965
06,1700,0601700,1,12,2352.0,0.03106221688083572
06,1700,0601700,1,13,1329.0,0.0175517373446559
06,1700,0601700,1,14,2131.0,0.028143530685825223
06,1700,0601700,1,15,3673.0,0.048508300426577215
06,1700,0601700,2,0,1168.0,0.015425454641503454
06,1700,0601700,2,1,747.0,0.009865423473632774
06,1700,0601700,2,2,914.0,0.012070946525971024
06,1700,0601700,2,3,257.0,0.003394128290125332
06,1700,0601700,2,4,552.0,0.007290112125094098
06,1700,0601700,2,5,565.0,0.00746179954833001
06,1700,0601700,2,6,533.0,0.00703918435267238
06,1700,0601700,2,7,406.0,0.005361930294906166
06,1700,0601700,2,8,611.0,0.00806930889208785
06,1700,0601700,2,9,1084.0,0.014316089752902177
06,1700,0601700,2,10,1839.0,0.02428716702544936
06,1700,0601700,2,11,3301.9999999999995,0.043608605501921575
06,1700,0601700,2,12,3087.0,0.040769159656096884
06,1700,0601700,2,13,2946.0,0.038907011450230455
06,1700,0601700,2,14,3452.0,0.04558961423156671
06,1700,0601700,2,15,7590.0,0.10023904172004384
06,1700,0601700,3,0,830.0,0.010961581637369749
06,1700,0601700,3,1,1100.0,0.014527397350730992
06,1700,0601700,3,2,1333.0,0.0176045642441131
06,1700,0601700,3,3,911.0,0.012031326351378121
06,1700,0601700,3,4,1042.0,0.01376140730860154
06,1700,0601700,3,5,937.0,0.012374701197849945
06,1700,0601700,3,6,908.0,0.01199170617678522
06,1700,0601700,3,7,1094.0,0.014448157001545187
06,1700,0601700,3,8,924.0,0.012203013774614033
06,1700,0601700,3,9,1807.0,0.02386455182979173
06,1700,0601700,3,10,3174.0,0.04191814471929106
06,1700,0601700,3,11,4128.0,0.054517360239834126
06,1700,0601700,3,12,2655.0000000000005,0.0350638545147189
06,1700,0601700,3,13,1641.0,0.02167223550231778
06,1700,0601700,3,14,1752.0,0.02313818196225518
06,1700,0601700,3,15,2725.0,0.03598832525521996
06,1901,0601901,0,0,210.0,0.00518173069805315
06,1901,0601901,0,1,0.0,0.0
06,1901,0601901,0,2,131.0,0.003232412959261727
06,1901,0601901,0,3,101.00000000000001,0.0024921657166827055
06,1901,0601901,0,4,53.0,0.001307770128556271
06,1901,0601901,0,5,71.0,0.001751918474103684
06,1901,0601901,0,6,94.0,0.0023194413600809336
06,1901,0601901,0,7,109.0,0.0026895649813704443
06,1901,0601901,0,8,72.0,0.0017765933821896514
06,1901,0601901,0,9,174.0,0.004293434006958324
06,1901,0601901,0,10,194.0,0.0047869321686776715
06,1901,0601901,0,11,19.0,0.00046882325363338024
06,1901,0601901,0,12,100.0,0.002467490808596738
06,1901,0601901,0,13,0.0,0.0
06,1901,0601901,0,14,0.0,0.0
06,1901,0601901,0,15,0.0,0.0
06,1901,0601901,1,0,1454.0,0.03587731635699657
06,1901,0601901,1,1,635.0,0.015668566634589286
06,1901,0601901,1,2,420.0,0.0103634613961063
06,1901,0601901,1,3,476.00000000000006,0.011745256248920474
06,1901,0601901,1,4,929.0,0.022922989611863696
06,1901,0601901,1,5,709.0,0.017494509832950873
06,1901,0601901,1,6,814.0,0.020085375181977446
06,1901,0601901,1,7,379.0,0.009351790164581637
06,1901,0601901,1,8,1157.0,0.028548868655464257
06,1901,0601901,1,9,930.9999999999999,0.02297233942803563
06,1901,0601901,1,10,1500.0,0.03701236212895107
06,1901,0601901,1,11,1608.0,0.039677252202235544
06,1901,0601901,1,12,1395.9999999999998,0.03444617168801046
06,1901,0601901,1,13,886.0,0.021861968564167097
06,1901,0601901,1,14,575.0,0.014188072149431243
06,1901,0601901,1,15,326.0,0.008044020036025366
06,1901,0601901,2,0,1050.0,0.02590865349026575
06,1901,0601901,2,1,632.0,0.015594541910331383
06,1901,0601901,2,2,671.0,0.016556863325684113
06,1901,0601901,2,3,475.0,0.011720581340834505
06,1901,0601901,2,4,512.0,0.0126335529400153
06,1901,0601901,2,5,738.0,0.018210082167443926
06,1901,0601901,2,6,1053.0,0.02598267821452365
06,1901,0601901,2,7,350.0,0.008636217830088583
06,1901,0601901,2,8,744.0,0.01835813161595973
06,1901,0601901,2,9,1674.0,0.041305796135909394
06,1901,0601901,2,10,1582.0,0.0390357045920004
06,1901,0601901,2,11,2115.0,0.05218743060182101
06,1901,0601901,2,12,1755.0,0.04330446369087275
06,1901,0601901,2,13,854.0,0.021072371505416142
06,1901,0601901,2,14,865.9999999999999,0.02136847040244775
06,1901,0601901,2,15,951.0,0.023465837589754977
06,1901,0601901,3,0,1098.0,0.027093049078392183
06,1901,0601901,3,1,776.0,0.019147728674710686
06,1901,0601901,3,2,712.0000000000001,0.017568534557208776
06,1901,0601901,3,3,1082.0,0.026698250549016703
06,1901,0601901,3,4,627.0,0.015471167369901548
06,1901,0601901,3,5,512.0,0.0126335529400153
06,1901,0601901,3,6,404.00000000000006,0.009968662866730822
06,1901,0601901,3,7,264.0,0.006514175734695388
06,1901,0601901,3,8,386.0,0.009524514521183408
06,1901,0601901,3,9,510.0,0.012584203123843363
06,1901,0601901,3,10,482.0,0.011893305697436277
06,1901,0601901,3,11,659.9999999999999,0.01628543933673847
06,1901,0601901,3,12,529.0,0.013053026377476743
06,1901,0601901,3,13,353.99999999999994,0.008734917462432452
06,1901,0601901,3,14,304.0,0.007501172058134084
06,1901,0601901,3,15,282.0,0.006958324080242801
06,1902,0601902,0,0,367.0,0.005084863179771389
06,1902,0601902,0,1,74.0,0.001025285763768618
06,1902,0601902,0,2,214.0,0.0029650155871146517
06,1902,0601902,0,3,209.0,0.0028957395219951507
06,1902,0601902,0,4,52.0,0.0007204710772428126
06,1902,0601902,0,5,208.0,0.0028818843089712504
06,1902,0601902,0,6,251.0,0.003477658468998961
06,1902,0601902,0,7,372.0,0.00515413924489089
06,1902,0601902,0,8,298.0,0.004128853481122272
06,1902,0601902,0,9,281.0,0.0038933148597159683
06,1902,0601902,0,10,353.0,0.004890890197436786
06,1902,0601902,0,11,436.99999999999994,0.0060547280914444055
06,1902,0601902,0,12,155.0,0.0021475580187045374
06,1902,0601902,0,13,88.0,0.0012192587461032213
06,1902,0601902,0,14,124.0,0.00171804641496363
06,1902,0601902,0,15,0.0,0.0
06,1902,0601902,1,0,1399.0000000000002,0.01938344302043644
06,1902,0601902,1,1,572.0,0.00792518184967094
06,1902,0601902,1,2,228.0,0.0031589885694492553
06,1902,0601902,1,3,610.0,0.008451679944579148
06,1902,0601902,1,4,338.0,0.004683062002078282
06,1902,0601902,1,5,540.0,0.007481815032906131
06,1902,0601902,1,6,1027.0,0.014229303775545548
06,1902,0601902,1,7,924.0,0.012802216834083825
06,1902,0601902,1,8,856.0,0.011860062348458607
06,1902,0601902,1,9,2167.0,0.030024246622791826
06,1902,0601902,1,10,2558.0,0.03544163491513682
06,1902,0601902,1,11,4837.0,0.06701766539660547
06,1902,0601902,1,12,3073.0,0.042577069622445445
06,1902,0601902,1,13,2642.0,0.03660547280914444
06,1902,0601902,1,14,2051.0,0.028417041912019398
06,1902,0601902,1,15,1994.9999999999998,0.027641149982680982
06,1902,0601902,2,0,1125.0,0.015587114651887772
06,1902,0601902,2,1,824.0,0.0114166955316938
06,1902,0601902,2,2,556.0,0.007703498441288535
06,1902,0601902,2,3,479.0,0.006636647038448216
06,1902,0601902,2,4,376.0,0.005209560096986491
06,1902,0601902,2,5,423.0,0.005860755109109802
06,1902,0601902,2,6,621.0,0.00860408728784205
06,1902,0601902,2,7,470.0,0.006511950121233114
06,1902,0601902,2,8,766.0,0.010613093176307585
06,1902,0601902,2,9,896.0,0.012414270869414617
06,1902,0601902,2,10,1786.0,0.024745410460685832
06,1902,0601902,2,11,2977.0,0.041246969172151024
06,1902,0601902,2,12,3209.0,0.04446137859369588
06,1902,0601902,2,13,1956.0,0.027100796674748875
06,1902,0601902,2,14,2973.0,0.04119154832005542
06,1902,0601902,2,15,3587.0,0.04969864911673017
06,1902,0601902,3,0,1161.0,0.01608590232074818
06,1902,0601902,3,1,897.0,0.012428126082438517
06,1902,0601902,3,2,592.0,0.008202286110148943
06,1902,0601902,3,3,1284.0,0.01779009352268791
06,1902,0601902,3,4,706.0,0.009781780394873572
06,1902,0601902,3,5,727.0,0.010072739868375476
06,1902,0601902,3,6,719.0,0.009961898164184274
06,1902,0601902,3,7,837.0,0.011596813301004504
06,1902,0601902,3,8,619.0,0.00857637686179425
06,1902,0601902,3,9,1406.0000000000002,0.019480429511603743
06,1902,0601902,3,10,2061.0,0.0285555940422584
06,1902,0601902,3,11,1982.0,0.02746103221337028
06,1902,0601902,3,12,2050.0,0.028403186698995497
06,1902,0601902,3,13,1188.0000000000002,0.01645999307239349
06,1902,0601902,3,14,1624.0000000000002,0.022500865950813995
06,1902,0601902,3,15,1998.0,0.027682715621752684
06,1903,0601903,0,0,273.0,0.007655636567582726
06,1903,0601903,0,1,46.0,0.0012899607403252945
06,1903,0601903,0,2,86.0,0.002411665731912507
06,1903,0601903,0,3,287.0,0.00804823331463825
06,1903,0601903,0,4,154.99999999999997,0.004346606842400448
06,1903,0601903,0,5,83.0,0.002327537857543466
06,1903,0601903,0,6,27.0,0.0007571508693213685
06,1903,0601903,0,7,59.0,0.0016545148625911384
06,1903,0601903,0,8,0.0,0.0
06,1903,0601903,0,9,90.0,0.0025238362310712283
06,1903,0601903,0,10,39.0,0.0010936623667975323
06,1903,0601903,0,11,112.00000000000001,0.0031407739764441954
06,1903,0601903,0,12,54.0,0.001514301738642737
06,1903,0601903,0,13,0.0,0.0
06,1903,0601903,0,14,43.0,0.0012058328659562535
06,1903,0601903,0,15,0.0,0.0
06,1903,0601903,1,0,1063.0,0.029809310151430173
06,1903,0601903,1,1,659.0,0.01848008973639933
06,1903,0601903,1,2,573.0,0.01606842400448682
06,1903,0601903,1,3,703.0,0.01971396522714526
06,1903,0601903,1,4,1309.0,0.036707795849691534
06,1903,0601903,1,5,1167.0,0.03272574312955693
06,1903,0601903,1,6,1018.0,0.02854739203589456
06,1903,0601903,1,7,736.0,0.020639371845204712
06,1903,0601903,1,8,711.0,0.019938306225462703
06,1903,0601903,1,9,1375.0,0.03855860908581043
06,1903,0601903,1,10,1717.0,0.0481491867638811
06,1903,0601903,1,11,2182.0,0.061189007291082446
06,1903,0601903,1,12,848.0,0.023780145821648908
06,1903,0601903,1,13,812.0,0.022770611329220414
06,1903,0601903,1,14,695.0,0.01948962422882782
06,1903,0601903,1,15,376.0,0.010544026920919798
06,1903,0601903,2,0,1543.0,0.043269770050476726
06,1903,0601903,2,1,700.0,0.01962983735277622
06,1903,0601903,2,2,440.0,0.012338754907459339
06,1903,0601903,2,3,611.0,0.017134043746494673
06,1903,0601903,2,4,583.0,0.016348850252383623
06,1903,0601903,2,5,418.0,0.011721817162086371
06,1903,0601903,2,6,425.0,0.011918115535614133
06,1903,0601903,2,7,449.0,0.01259113853056646
06,1903,0601903,2,8,384.99999999999994,0.01079641054402692
06,1903,0601903,2,9,622.0,0.017442512619181155
06,1903,0601903,2,10,1026.0,0.028771733034212002
06,1903,0601903,2,11,1675.0,0.04697139652271452
06,1903,0601903,2,12,1127.0,0.03160403813796971
06,1903,0601903,2,13,583.0,0.016348850252383623
06,1903,0601903,2,14,899.0,0.025210319685922602
06,1903,0601903,2,15,582.0,0.016320807627593942
06,1903,0601903,3,0,642.0,0.018003365114974763
06,1903,0601903,3,1,704.0,0.01974200785193494
06,1903,0601903,3,2,654.0,0.018339876612450925
06,1903,0601903,3,3,399.0,0.011189007291082445
06,1903,0601903,3,4,302.00000000000006,0.008468872686483456
06,1903,0601903,3,5,278.0,0.007795849691531127
06,1903,0601903,3,6,307.0,0.008609085810431856
06,1903,0601903,3,7,338.0,0.009478407178911945
06,1903,0601903,3,8,255.0,0.00715086932136848
06,1903,0601903,3,9,479.0,0.013432417274256871
06,1903,0601903,3,10,463.99999999999994,0.013011777902411665
06,1903,0601903,3,11,810.0,0.022714526079641053
06,1903,0601903,3,12,211.0,0.005916993830622546
06,1903,0601903,3,13,226.00000000000003,0.006337633202467751
06,1903,0601903,3,14,113.00000000000001,0.0031688166012338757
06,1903,0601903,3,15,112.00000000000001,0.0031407739764441954
06,1904,0601904,0,0,504.00000000000006,0.008707520602615712
06,1904,0601904,0,1,311.0,0.005373093070264854
06,1904,0601904,0,2,102.0,0.001762236312434132
06,1904,0601904,0,3,59.00000000000001,0.001019332768956998
06,1904,0601904,0,4,194.0,0.0033517043589433495
06,1904,0601904,0,5,49.0,0.0008465645030320831
06,1904,0601904,0,6,287.0,0.004958449232045058
06,1904,0601904,0,7,23.0,0.0003973670116273043
06,1904,0601904,0,8,62.0,0.0010711632487344724
06,1904,0601904,0,9,166.0,0.0028679532143535877
06,1904,0601904,0,10,257.0,0.004440144434270313
06,1904,0601904,0,11,153.0,0.0026433544686511982
06,1904,0601904,0,12,120.0,0.002073219191098979
06,1904,0601904,0,13,32.0,0.0005528584509597277
06,1904,0601904,0,14,0.0,0.0
06,1904,0601904,0,15,0.0,0.0
06,1904,0601904,1,0,2354.0,0.04066964979872497
06,1904,0601904,1,1,983.0000000000001,0.016983120540419137
06,1904,0601904,1,2,1306.0,0.02256353552979389
06,1904,0601904,1,3,1373.0,0.023721082911490818
06,1904,0601904,1,4,1286.0,0.022217998997944056
06,1904,0601904,1,5,1074.0,0.01855531176033586
06,1904,0601904,1,6,1171.0,0.020231163939807537
06,1904,0601904,1,7,1020.0,0.01762236312434132
06,1904,0601904,1,8,958.0000000000001,0.01655119987560685
06,1904,0601904,1,9,2386.0,0.041222508249684695
06,1904,0601904,1,10,2169.0,0.037473436879114044
06,1904,0601904,1,11,2974.0,0.051381282286069696
06,1904,0601904,1,12,1742.0,0.030096231924120177
06,1904,0601904,1,13,938.0,0.016205663343757018
06,1904,0601904,1,14,792.0,0.013683246661253262
06,1904,0601904,1,15,819.0,0.01414972097925053
06,1904,0601904,2,0,2279.0,0.03937388780428811
06,1904,0601904,2,1,1393.0,0.024066619443340646
