statefp,puma,puma_uid,variable,category,target,table_id,universe,source,acs_year,geo_level,schema
26,1500,2601500,AGEP_SEX_cross,"[75.0, 85.0)__2",6263.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1500,2601500,AGEP_SEX_cross,"[85.0, 1000.0)__1",1963.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1500,2601500,AGEP_SEX_cross,"[85.0, 1000.0)__2",3146.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1500,2601500,SCHL_allpop,not_25p,58753.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1500,2601500,SCHL_allpop,less_than_high_school,12387.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1500,2601500,SCHL_allpop,high_school_or_ged,42801.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1500,2601500,SCHL_allpop,some_college_or_assoc,45896.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1500,2601500,SCHL_allpop,bachelor_plus,29984.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1500,2601500,ESR_allpop,not_16p,35482.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1500,2601500,ESR_allpop,employed,81523.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1500,2601500,ESR_allpop,unemployed,5803.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1500,2601500,ESR_allpop,armed_forces,91.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1500,2601500,ESR_allpop,not_in_labor_force,66922.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1500,2601500,EARN_16p_bin,not_in_earnings_universe,99507.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1500,2601500,EARN_16p_bin,lt_25k,34002.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1500,2601500,EARN_16p_bin,25k_50k,25604.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1500,2601500,EARN_16p_bin,50k_75k,15121.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1500,2601500,EARN_16p_bin,75k_100k,7147.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1500,2601500,EARN_16p_bin,ge_100k,8440.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1600,2601600,AGEP_SEX_cross,"[0.0, 5.0)__1",3193.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1600,2601600,AGEP_SEX_cross,"[0.0, 5.0)__2",2965.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1600,2601600,AGEP_SEX_cross,"[5.0, 18.0)__1",10010.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1600,2601600,AGEP_SEX_cross,"[5.0, 18.0)__2",9235.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1600,2601600,AGEP_SEX_cross,"[18.0, 25.0)__1",4865.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1600,2601600,AGEP_SEX_cross,"[18.0, 25.0)__2",4395.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1600,2601600,AGEP_SEX_cross,"[25.0, 35.0)__1",6826.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1600,2601600,AGEP_SEX_cross,"[25.0, 35.0)__2",6350.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1600,2601600,AGEP_SEX_cross,"[35.0, 45.0)__1",6952.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1600,2601600,AGEP_SEX_cross,"[35.0, 45.0)__2",6515.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1600,2601600,AGEP_SEX_cross,"[45.0, 55.0)__1",7866.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1600,2601600,AGEP_SEX_cross,"[45.0, 55.0)__2",7572.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1600,2601600,AGEP_SEX_cross,"[55.0, 65.0)__1",10313.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1600,2601600,AGEP_SEX_cross,"[55.0, 65.0)__2",9889.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1600,2601600,AGEP_SEX_cross,"[65.0, 75.0)__1",8307.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1600,2601600,AGEP_SEX_cross,"[65.0, 75.0)__2",8411.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1600,2601600,AGEP_SEX_cross,"[75.0, 85.0)__1",3804.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1600,2601600,AGEP_SEX_cross,"[75.0, 85.0)__2",4561.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1600,2601600,AGEP_SEX_cross,"[85.0, 1000.0)__1",1300.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1600,2601600,AGEP_SEX_cross,"[85.0, 1000.0)__2",2109.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1600,2601600,SCHL_allpop,not_25p,34663.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1600,2601600,SCHL_allpop,less_than_high_school,7928.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1600,2601600,SCHL_allpop,high_school_or_ged,39779.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1600,2601600,SCHL_allpop,some_college_or_assoc,28885.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1600,2601600,SCHL_allpop,bachelor_plus,14183.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1600,2601600,ESR_allpop,not_16p,22257.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1600,2601600,ESR_allpop,employed,53866.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1600,2601600,ESR_allpop,unemployed,3463.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1600,2601600,ESR_allpop,armed_forces,26.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1600,2601600,ESR_allpop,not_in_labor_force,45826.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1600,2601600,EARN_16p_bin,not_in_earnings_universe,64707.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1600,2601600,EARN_16p_bin,lt_25k,21901.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1600,2601600,EARN_16p_bin,25k_50k,18684.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1600,2601600,EARN_16p_bin,50k_75k,10939.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1600,2601600,EARN_16p_bin,75k_100k,4946.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1600,2601600,EARN_16p_bin,ge_100k,4261.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1701,2601701,AGEP_SEX_cross,"[0.0, 5.0)__1",3658.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1701,2601701,AGEP_SEX_cross,"[0.0, 5.0)__2",3245.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1701,2601701,AGEP_SEX_cross,"[5.0, 18.0)__1",11647.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1701,2601701,AGEP_SEX_cross,"[5.0, 18.0)__2",10619.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1701,2601701,AGEP_SEX_cross,"[18.0, 25.0)__1",6072.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1701,2601701,AGEP_SEX_cross,"[18.0, 25.0)__2",5275.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1701,2601701,AGEP_SEX_cross,"[25.0, 35.0)__1",8189.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1701,2601701,AGEP_SEX_cross,"[25.0, 35.0)__2",7412.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1701,2601701,AGEP_SEX_cross,"[35.0, 45.0)__1",8262.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1701,2601701,AGEP_SEX_cross,"[35.0, 45.0)__2",8481.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1701,2601701,AGEP_SEX_cross,"[45.0, 55.0)__1",9919.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1701,2601701,AGEP_SEX_cross,"[45.0, 55.0)__2",9451.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1701,2601701,AGEP_SEX_cross,"[55.0, 65.0)__1",11166.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1701,2601701,AGEP_SEX_cross,"[55.0, 65.0)__2",11341.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1701,2601701,AGEP_SEX_cross,"[65.0, 75.0)__1",8585.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1701,2601701,AGEP_SEX_cross,"[65.0, 75.0)__2",8867.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1701,2601701,AGEP_SEX_cross,"[75.0, 85.0)__1",3859.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1701,2601701,AGEP_SEX_cross,"[75.0, 85.0)__2",4077.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1701,2601701,AGEP_SEX_cross,"[85.0, 1000.0)__1",702.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1701,2601701,AGEP_SEX_cross,"[85.0, 1000.0)__2",1617.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1701,2601701,SCHL_allpop,not_25p,40516.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1701,2601701,SCHL_allpop,less_than_high_school,7583.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1701,2601701,SCHL_allpop,high_school_or_ged,35143.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1701,2601701,SCHL_allpop,some_college_or_assoc,37518.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1701,2601701,SCHL_allpop,bachelor_plus,21684.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1701,2601701,ESR_allpop,not_16p,25503.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1701,2601701,ESR_allpop,employed,65655.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1701,2601701,ESR_allpop,unemployed,3953.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1701,2601701,ESR_allpop,armed_forces,12.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1701,2601701,ESR_allpop,not_in_labor_force,47321.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1701,2601701,EARN_16p_bin,not_in_earnings_universe,69965.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1701,2601701,EARN_16p_bin,lt_25k,23731.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1701,2601701,EARN_16p_bin,25k_50k,18991.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1701,2601701,EARN_16p_bin,50k_75k,13088.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1701,2601701,EARN_16p_bin,75k_100k,7523.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1701,2601701,EARN_16p_bin,ge_100k,9146.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1702,2601702,AGEP_SEX_cross,"[0.0, 5.0)__1",3741.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1702,2601702,AGEP_SEX_cross,"[0.0, 5.0)__2",3550.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1702,2601702,AGEP_SEX_cross,"[5.0, 18.0)__1",10846.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1702,2601702,AGEP_SEX_cross,"[5.0, 18.0)__2",10576.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1702,2601702,AGEP_SEX_cross,"[18.0, 25.0)__1",5243.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1702,2601702,AGEP_SEX_cross,"[18.0, 25.0)__2",5982.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1702,2601702,AGEP_SEX_cross,"[25.0, 35.0)__1",8145.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1702,2601702,AGEP_SEX_cross,"[25.0, 35.0)__2",8882.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1702,2601702,AGEP_SEX_cross,"[35.0, 45.0)__1",6801.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1702,2601702,AGEP_SEX_cross,"[35.0, 45.0)__2",7028.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1702,2601702,AGEP_SEX_cross,"[45.0, 55.0)__1",7794.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1702,2601702,AGEP_SEX_cross,"[45.0, 55.0)__2",8657.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1702,2601702,AGEP_SEX_cross,"[55.0, 65.0)__1",8482.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1702,2601702,AGEP_SEX_cross,"[55.0, 65.0)__2",9673.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1702,2601702,AGEP_SEX_cross,"[65.0, 75.0)__1",5595.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1702,2601702,AGEP_SEX_cross,"[65.0, 75.0)__2",7378.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1702,2601702,AGEP_SEX_cross,"[75.0, 85.0)__1",3081.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1702,2601702,AGEP_SEX_cross,"[75.0, 85.0)__2",3729.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1702,2601702,AGEP_SEX_cross,"[85.0, 1000.0)__1",1278.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1702,2601702,AGEP_SEX_cross,"[85.0, 1000.0)__2",2586.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1702,2601702,SCHL_allpop,not_25p,39938.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1702,2601702,SCHL_allpop,less_than_high_school,7804.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1702,2601702,SCHL_allpop,high_school_or_ged,26221.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1702,2601702,SCHL_allpop,some_college_or_assoc,32183.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1702,2601702,SCHL_allpop,bachelor_plus,22901.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1702,2601702,ESR_allpop,not_16p,25563.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1702,2601702,ESR_allpop,employed,56940.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1702,2601702,ESR_allpop,unemployed,4209.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1702,2601702,ESR_allpop,armed_forces,31.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1702,2601702,ESR_allpop,not_in_labor_force,42304.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1702,2601702,EARN_16p_bin,not_in_earnings_universe,65887.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1702,2601702,EARN_16p_bin,lt_25k,22045.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1702,2601702,EARN_16p_bin,25k_50k,18503.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1702,2601702,EARN_16p_bin,50k_75k,9975.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1702,2601702,EARN_16p_bin,75k_100k,5921.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1702,2601702,EARN_16p_bin,ge_100k,6716.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1703,2601703,AGEP_SEX_cross,"[0.0, 5.0)__1",3598.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1703,2601703,AGEP_SEX_cross,"[0.0, 5.0)__2",3528.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1703,2601703,AGEP_SEX_cross,"[5.0, 18.0)__1",9523.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1703,2601703,AGEP_SEX_cross,"[5.0, 18.0)__2",8672.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1703,2601703,AGEP_SEX_cross,"[18.0, 25.0)__1",5971.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1703,2601703,AGEP_SEX_cross,"[18.0, 25.0)__2",4917.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1703,2601703,AGEP_SEX_cross,"[25.0, 35.0)__1",7545.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1703,2601703,AGEP_SEX_cross,"[25.0, 35.0)__2",7346.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1703,2601703,AGEP_SEX_cross,"[35.0, 45.0)__1",5988.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1703,2601703,AGEP_SEX_cross,"[35.0, 45.0)__2",6819.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1703,2601703,AGEP_SEX_cross,"[45.0, 55.0)__1",6397.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1703,2601703,AGEP_SEX_cross,"[45.0, 55.0)__2",6136.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1703,2601703,AGEP_SEX_cross,"[55.0, 65.0)__1",6863.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1703,2601703,AGEP_SEX_cross,"[55.0, 65.0)__2",7053.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1703,2601703,AGEP_SEX_cross,"[65.0, 75.0)__1",4133.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1703,2601703,AGEP_SEX_cross,"[65.0, 75.0)__2",4817.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1703,2601703,AGEP_SEX_cross,"[75.0, 85.0)__1",1506.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1703,2601703,AGEP_SEX_cross,"[75.0, 85.0)__2",2394.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1703,2601703,AGEP_SEX_cross,"[85.0, 1000.0)__1",536.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1703,2601703,AGEP_SEX_cross,"[85.0, 1000.0)__2",1224.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1703,2601703,SCHL_allpop,not_25p,36209.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1703,2601703,SCHL_allpop,less_than_high_school,10329.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1703,2601703,SCHL_allpop,high_school_or_ged,26102.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1703,2601703,SCHL_allpop,some_college_or_assoc,24298.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1703,2601703,SCHL_allpop,bachelor_plus,8028.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1703,2601703,ESR_allpop,not_16p,22430.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1703,2601703,ESR_allpop,employed,38072.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1703,2601703,ESR_allpop,unemployed,7394.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1703,2601703,ESR_allpop,armed_forces,0.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1703,2601703,ESR_allpop,not_in_labor_force,37070.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1703,2601703,EARN_16p_bin,not_in_earnings_universe,60057.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1703,2601703,EARN_16p_bin,lt_25k,21815.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1703,2601703,EARN_16p_bin,25k_50k,14326.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1703,2601703,EARN_16p_bin,50k_75k,5483.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1703,2601703,EARN_16p_bin,75k_100k,1858.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1703,2601703,EARN_16p_bin,ge_100k,1427.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1704,2601704,AGEP_SEX_cross,"[0.0, 5.0)__1",4590.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1704,2601704,AGEP_SEX_cross,"[0.0, 5.0)__2",4728.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1704,2601704,AGEP_SEX_cross,"[5.0, 18.0)__1",15335.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1704,2601704,AGEP_SEX_cross,"[5.0, 18.0)__2",14524.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1704,2601704,AGEP_SEX_cross,"[18.0, 25.0)__1",7147.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1704,2601704,AGEP_SEX_cross,"[18.0, 25.0)__2",6780.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1704,2601704,AGEP_SEX_cross,"[25.0, 35.0)__1",10664.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1704,2601704,AGEP_SEX_cross,"[25.0, 35.0)__2",10405.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1704,2601704,AGEP_SEX_cross,"[35.0, 45.0)__1",10909.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1704,2601704,AGEP_SEX_cross,"[35.0, 45.0)__2",11020.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1704,2601704,AGEP_SEX_cross,"[45.0, 55.0)__1",12133.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1704,2601704,AGEP_SEX_cross,"[45.0, 55.0)__2",12564.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1704,2601704,AGEP_SEX_cross,"[55.0, 65.0)__1",13780.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1704,2601704,AGEP_SEX_cross,"[55.0, 65.0)__2",14271.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1704,2601704,AGEP_SEX_cross,"[65.0, 75.0)__1",10843.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1704,2601704,AGEP_SEX_cross,"[65.0, 75.0)__2",11527.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1704,2601704,AGEP_SEX_cross,"[75.0, 85.0)__1",4219.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1704,2601704,AGEP_SEX_cross,"[75.0, 85.0)__2",5922.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1704,2601704,AGEP_SEX_cross,"[85.0, 1000.0)__1",1669.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1704,2601704,AGEP_SEX_cross,"[85.0, 1000.0)__2",2604.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1704,2601704,SCHL_allpop,not_25p,53104.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1704,2601704,SCHL_allpop,less_than_high_school,8441.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1704,2601704,SCHL_allpop,high_school_or_ged,40496.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1704,2601704,SCHL_allpop,some_college_or_assoc,50901.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1704,2601704,SCHL_allpop,bachelor_plus,32692.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1704,2601704,ESR_allpop,not_16p,33688.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1704,2601704,ESR_allpop,employed,85672.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1704,2601704,ESR_allpop,unemployed,4183.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1704,2601704,ESR_allpop,armed_forces,131.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1704,2601704,ESR_allpop,not_in_labor_force,61960.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1704,2601704,EARN_16p_bin,not_in_earnings_universe,91710.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1704,2601704,EARN_16p_bin,lt_25k,30833.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1704,2601704,EARN_16p_bin,25k_50k,24723.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1704,2601704,EARN_16p_bin,50k_75k,17469.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1704,2601704,EARN_16p_bin,75k_100k,10099.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1704,2601704,EARN_16p_bin,ge_100k,10800.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,1801,2601801,AGEP_SEX_cross,"[0.0, 5.0)__1",3570.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1801,2601801,AGEP_SEX_cross,"[0.0, 5.0)__2",4087.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1801,2601801,AGEP_SEX_cross,"[5.0, 18.0)__1",12116.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1801,2601801,AGEP_SEX_cross,"[5.0, 18.0)__2",11152.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,1801,2601801,AGEP_SEX_cross,"[18.0, 25.0)__1",19120.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
