person_id,puma,AGEP,PINCP,SEX,bldg_id,price_tier
11366,3203,23.304342,79044.7,1,439633857,5
11367,3202,55.10463,9866.713,1,823791824,5
11368,3212,71.72919,37505.496,1,UnitedStates_030223203_706156,4
11369,3208,52.352764,38591.49,2,729211002,4
11370,3209,35.30126,70061.48,1,UnitedStates_030223203_612545,5
11371,3211,40.40358,125376.12,1,69412623,5
11372,3213,30.771082,10601.191,2,1080866861,2
11373,3208,77.69025,30701.459,2,858599497,4
11374,3203,28.709686,23556.932,1,439633869,3
11375,3202,32.891514,42568.797,1,823791824,5
11376,3209,64.191734,8159.8916,2,UnitedStates_030223203_150651,2
11377,3202,60.862823,351801.22,2,717902788,5
11378,3209,63.955082,116610.94,2,691271239,5
11379,3210,51.43355,140456.36,2,1313601553,5
11380,3203,18.830273,0.0,2,439633868,1
11381,3203,63.799194,29632.941,2,439633858,3
11382,3212,50.416843,84623.95,1,946001702,5
11383,3209,75.292145,31988.14,1,700605452,4
11384,3210,69.82245,20698.666,1,UnitedStates_030223203_394786,3
11385,3202,42.013966,30209.062,1,823791824,5
11386,3211,34.28264,9496.799,1,110555613,2
11387,3211,17.525139,8846.942,2,1163062493,2
11388,3202,26.254208,27902.553,1,823791824,5
11389,3213,72.58133,97132.71,2,1235876967,5
11390,3202,72.2801,25098.348,1,823791824,5
11391,3211,24.557232,26251.416,1,58431587,3
11392,3203,28.49797,0.23591317,1,439633867,1
11393,3213,65.62232,19977.375,1,106384974,2
11394,3209,32.234474,27534.945,2,949130929,3
11395,3210,52.31464,10613.109,2,UnitedStates_030223203_567279,2
11396,3211,75.41695,51975.76,1,395892319,4
11397,3213,66.54773,3697.593,1,416716427,2
11398,3202,37.91837,106015.0,1,225789484,5
11399,3212,57.429398,10636.608,2,UnitedStates_030223203_1022630,2
11400,3213,35.493446,82558.6,2,1179487958,5
11401,3202,67.96269,0.0,2,823791824,5
11402,3209,31.594038,37219.477,1,688748927,4
11403,3210,23.962246,1009.2417,1,369700910,1
11404,3211,60.049088,62096.668,2,112884367,5
11405,3203,42.629425,90435.055,1,439633857,5
11406,3203,60.948257,130.11906,2,439633865,1
11407,3210,66.98551,6625.101,1,512995085,2
11408,3203,45.186058,0.086788654,1,439633867,1
11409,3213,44.25644,83611.65,1,409623346,5
11410,3213,43.33126,26943.623,2,58366895,3
11411,3211,64.83469,11923.094,2,686982329,2
11412,3203,42.527664,73411.945,1,439633857,5
11413,3213,43.95761,2563.2285,2,UnitedStates_030223212_116584,1
11414,3211,60.91432,51376.73,1,320394136,4
11415,3212,27.620312,22088.236,1,855384767,3
11416,3208,39.80311,21798.912,1,882977887,3
11417,3211,37.469284,9955.352,1,8783099,2
11418,3202,16.975695,0.18641438,1,823791824,5
11419,3203,33.80408,9148.148,2,439633853,2
11420,3203,24.877369,40216.92,1,439633851,4
11421,3213,26.525217,43001.766,1,1027115445,4
11422,3203,50.426926,98311.914,1,439633857,5
11423,3210,36.39138,21843.303,2,UnitedStates_030223203_800201,3
11424,3211,62.1154,20738.463,1,58431587,3
11425,3213,78.70665,88656.266,1,416750876,5
11426,3203,13.518246,0.0,2,439633868,1
11427,3202,53.372776,0.0,1,717902785,5
11428,3203,64.34667,6100.4336,1,439633853,2
11429,3208,84.19536,24555.299,2,891678443,3
11430,3202,63.989994,107799.39,2,823791824,5
11431,3210,19.21915,8578.352,2,330937113,2
11432,3208,67.21185,6039.889,2,981280995,2
11433,3202,63.98291,78100.625,1,717902788,5
11434,3213,52.463116,15172.793,1,1027115455,2
11435,3213,45.35482,28427.19,1,58366895,3
11436,3202,61.24413,39338.96,1,823791824,5
11437,3209,50.905197,12486.42,1,690545884,2
11438,3211,60.886765,55499.57,1,1305279993,5
11439,3213,37.181694,29782.85,2,UnitedStates_030223212_21999,3
11440,3203,78.746735,77447.836,2,439633857,5
11441,3203,30.834034,56681.4,1,UnitedStates_030223203_939472,4
11442,3208,68.49295,27555.936,2,1007150301,4
11443,3213,44.122936,14440.617,1,586981934,2
11444,3209,39.825943,121823.836,1,UnitedStates_030223203_989266,5
11445,3211,30.642626,17025.969,1,58431587,3
11446,3211,26.562809,27956.92,2,58431587,3
11447,3212,35.216473,12057.623,2,UnitedStates_030223203_994586,2
11448,3209,35.424686,24855.662,1,944201577,3
11449,3202,76.12133,25963.412,1,717902785,5
11450,3202,63.282448,85991.61,1,225789484,5
11451,3209,68.512054,3969.786,2,456467490,1
11452,3213,32.24434,2856.5947,2,1027129693,1
11453,3213,24.979845,15983.728,2,177074796,2
11454,3213,40.489376,0.0,2,1160756867,1
11455,3210,39.816025,4270.4346,2,587014399,2
11456,3202,25.483175,58194.777,2,823791824,5
11457,3203,15.764629,0.0,1,439633864,1
11458,3211,68.6674,22125.871,2,58431587,3
11459,3203,27.928286,40123.863,1,UnitedStates_030223203_939472,4
11460,3209,47.004463,87171.79,2,947850680,5
11461,3202,26.367334,24724.492,2,823791824,5
11462,3202,60.583115,83088.125,2,1020931925,5
11463,3210,30.287397,25870.723,2,UnitedStates_030223203_694179,4
11464,3202,39.73574,0.061402656,1,823791824,5
11465,3209,84.61937,40859.066,2,UnitedStates_030223203_723733,4
11466,3209,31.813707,15354.775,2,UnitedStates_030223203_662097,2
11467,3210,20.636236,26185.078,1,UnitedStates_030223203_977600,4
11468,3213,81.00569,12127.989,1,607433190,2
11469,3203,47.958458,0.0,2,439633864,1
11470,3209,56.316647,25065.742,1,UnitedStates_030223203_251593,3
11471,3202,57.118008,52627.73,1,225789484,5
11472,3202,18.96961,27018.014,2,225789484,5
11473,3202,63.297676,34624.902,2,225789484,5
11474,3211,27.602915,61560.266,1,10011997_1,5
11475,3209,67.03885,7230.0522,1,UnitedStates_030223203_362975,2
11476,3212,19.952864,21371.922,2,106413389,3
11477,3211,46.087715,0.0,2,71187430,1
11478,3213,63.31937,351864.97,2,1233453488,5
11479,3209,54.491283,49798.758,2,945307524,4
11480,3202,69.03683,87491.695,1,225789484,5
11481,3202,26.551397,51065.754,2,717902788,5
11482,3203,81.994965,43295.746,2,439633851,4
11483,3203,17.282433,5965.754,2,439633853,2
11484,3208,23.344994,30985.168,2,980946439,4
11485,3203,44.5096,90170.586,2,439633857,5
11486,3213,32.701744,0.0,1,1233453532,1
11487,3210,38.636353,31273.29,2,UnitedStates_030223203_22591,4
11488,3208,29.893091,25509.023,1,702570187,3
11489,3208,70.56648,12056.888,2,862099233,2
11490,3209,67.08465,14770.449,2,852173668,2
11491,3213,46.29003,155641.44,1,UnitedStates_030223212_79722,5
11492,3203,53.908146,9685.974,2,439633853,2
11493,3203,36.736885,79157.484,1,439633857,5
11494,3212,57.15721,12205.877,1,440145026,2
11495,3208,64.9922,7166.9,2,859499535,2
11496,3203,14.513546,0.0,2,439633867,1
11497,3212,48.731094,22120.344,2,852054005,3
11498,3208,61.457474,19522.414,2,UnitedStates_030223203_945480,3
11499,3210,42.769737,15905.139,2,UnitedStates_030223203_71919,3
11500,3211,29.826067,24779.023,2,919239001,3
11501,3202,74.33689,38562.902,2,717902785,5
11502,3211,65.67297,53260.44,1,69000295,4
11503,3211,55.045277,189220.73,2,416886691,5
11504,3213,50.267258,57632.03,1,586981935,4
11505,3212,44.578484,104665.52,1,351543028,5
11506,3213,81.53735,37145.86,1,1047450336,3
11507,3212,70.994446,28487.766,2,761272587,4
11508,3203,26.791416,13951.954,1,439633861,2
11509,3213,55.19124,30085.547,1,58366895,3
11510,3209,71.02849,10173.153,2,UnitedStates_030223203_829482,2
11511,3213,67.89467,49728.28,1,1027129674,4
11512,3208,32.038273,49390.293,1,1286205017,5
11513,3210,50.1398,48125.836,1,UnitedStates_030223203_421874,5
11514,3209,44.934643,0.0,1,UnitedStates_030223203_256313,1
11515,3211,33.95647,30282.158,1,71187450,3
11516,3212,78.71092,13240.888,2,369289673,3
11517,3213,78.45633,48058.78,2,415872318,4
11518,3203,27.37859,22468.318,2,439633869,3
11519,3213,29.271046,0.0070648636,1,58473032,1
11520,3213,18.57648,22569.344,2,58366895,3
11521,3209,11.376495,0.33147368,2,949445212,1
11522,3209,45.344826,26969.871,1,1155028824,3
11523,3208,26.742695,60197.09,2,1051151595,5
11524,3202,54.75985,8382.937,1,225789484,5
11525,3213,41.381073,50932.44,1,836796070,4
11526,3208,49.15171,3409.2456,2,900559381,1
11527,3203,69.92706,21929.635,1,439633858,3
11528,3202,54.302372,72146.86,2,823791824,5
11529,3211,24.719854,15993.776,2,908162702,2
11530,3208,82.527885,104035.484,2,890568445,5
11531,3213,74.65057,0.1251862,1,1027129693,1
11532,3202,61.825764,62725.742,1,225789484,5
11533,3211,22.488829,54933.535,1,69250694,4
11534,3208,77.65285,14464.698,1,890569002,3
11535,3210,30.16154,0.0,2,UnitedStates_030223212_30810,1
11536,3203,51.341534,1094.6991,2,439633864,1
11537,3203,43.95399,34383.992,1,UnitedStates_030223203_272899,4
11538,3213,61.809162,265152.9,2,1027115453,5
11539,3210,20.240126,0.0,2,1126503477,1
11540,3211,39.612442,45651.22,2,110679490,4
11541,3211,18.093313,0.14838454,1,58431590,1
11542,3208,35.463062,61730.82,1,931419532,5
11543,3212,23.756989,0.0,2,1043833230,1
11544,3203,76.80873,30793.3,1,439633858,3
11545,3213,72.71766,26853.785,1,58366895,3
11546,3212,40.216713,131322.44,2,438492841,5
11547,3213,24.230764,9797.861,2,1027115455,2
11548,3213,25.846556,49045.39,1,1201772952,4
11549,3202,64.69347,15114.616,1,225789484,5
11550,3203,51.829258,16802.291,2,439633853,2
11551,3213,38.650307,70123.375,1,1027129672,4
11552,3213,70.37504,45558.75,2,UnitedStates_030223212_84948,4
11553,3212,16.348495,10104.583,1,1027202840,2
11554,3209,32.007812,20821.78,2,944815527,3
11555,3208,77.66147,24846.04,1,UnitedStates_030223203_878825,3
11556,3212,32.695526,25029.05,2,1289794645,4
11557,3202,49.738544,46919.43,1,823791824,5
11558,3202,16.249863,10233.919,1,225789484,5
11559,3210,23.305775,8302.078,2,UnitedStates_030223203_249632,2
11560,3213,60.254044,93152.44,2,1027115453,5
11561,3211,44.10982,72996.83,1,113898389,5
11562,3210,63.2654,19807.2,1,58424480,3
11563,3213,60.74871,23327.926,2,58366895,3
11564,3212,22.779367,0.0,2,1027193773,1
11565,3202,48.52603,224133.08,2,225789484,5
11566,3208,28.559679,0.1997265,2,1285561060,1
11567,3212,74.41638,12036.815,1,377075183,2
11568,3213,39.347023,55235.13,2,UnitedStates_030223212_37944,4
11569,3208,54.812027,11539.916,2,9772688,2
11570,3208,38.664513,41467.742,2,935112454,4
11571,3202,72.49714,19430.615,2,717902785,5
11572,3202,40.752304,63042.453,2,717902785,5
11573,3208,41.046368,17713.686,1,677171101,3
11574,3213,64.11718,66613.02,1,415873634,4
11575,3203,34.46031,8036.6025,2,439633853,2
11576,3202,61.310696,411.76764,2,225789484,5
11577,3202,51.34845,0.0,1,823791824,5
11578,3211,71.97575,31351.23,1,1163062473,4
11579,3202,52.254997,77262.52,2,823791824,5
11580,3210,60.656654,68817.305,2,1118801243,5
11581,3208,72.88819,63284.91,2,702561966,5
11582,3210,38.5717,136534.88,2,1118802632,5
11583,3202,28.196203,62162.38,2,823791824,5
11584,3202,29.032125,135050.53,2,225789484,5
11585,3209,72.69063,25610.723,1,UnitedStates_030223203_651670,3
11586,3212,76.4722,36108.332,1,60725183,4
11587,3203,33.459316,103161.41,1,439633857,5
11588,3202,88.58127,36378.42,2,225789484,5
11589,3203,34.769722,23971.838,2,439633858,3
11590,3202,67.24184,945.1073,2,823791824,5
11591,3202,92.96768,31092.238,2,823791824,5
11592,3212,33.484276,7439.8867,1,1065580956,2
11593,3213,16.834684,0.0,1,1027129695,1
11594,3213,34.587227,35230.54,2,1080866859,3
11595,3212,19.800276,38643.973,1,440878598,4
11596,3202,45.576546,29502.129,2,823791824,5
11597,3211,43.585648,120156.19,2,10011997_1,5
11598,3209,27.07516,24494.742,2,948449144,3
11599,3213,59.946434,0.0,2,58473032,1
11600,3211,21.774685,56118.457,1,105360165,5
11601,3211,62.498795,40222.637,1,422730566,4
11602,3208,62.14953,80815.8,1,859359941,5
11603,3211,59.315628,16613.957,1,411828817,3
11604,3202,23.07095,19491.996,1,823791824,5
11605,3211,66.713936,12056.301,1,68997032,2
11606,3202,68.23268,0.0,1,823791824,5
11607,3202,68.165565,66733.58,2,823791824,5
11608,3209,23.9025,17223.834,2,1155026278,3
11609,3203,73.38772,41481.07,2,439633851,4
11610,3213,89.99684,53189.633,2,1027129674,4
11611,3212,18.900911,0.0,1,1134281659,1
11612,3211,58.71328,0.015676996,1,623425614,1
11613,3213,42.855984,114695.24,1,415881916,5
11614,3213,18.259048,55.337246,1,1027129693,1
11615,3212,44.445633,42546.15,2,732672938,4
11616,3202,23.13469,4771.9067,2,823791824,5
11617,3213,54.204254,66387.75,2,1027129688,4
11618,3202,49.135582,57298.0,1,823791824,5
11619,3202,18.847633,0.0,2,225789484,5
11620,3210,25.352728,4478.162,1,UnitedStates_030223203_300160,2
11621,3202,28.419407,11713.0205,2,823791824,5
11622,3203,41.88026,0.0,2,439633867,1
11623,3211,78.13893,8339.776,1,114189063,2
11624,3202,43.913597,0.0,1,823791824,5
11625,3208,19.71623,41648.074,2,1287278150,4
11626,3209,33.305084,2635.4866,2,691740124,1
11627,3202,17.277613,2.397321,2,717902785,5
11628,3209,20.60782,511.12967,2,1153863611,1
11629,3208,71.32947,15045.121,2,703350240,3
11630,3212,45.926357,11361.598,2,733389371,2
11631,3210,31.827963,5614.8193,2,UnitedStates_030223212_27526,2
11632,3202,29.966423,3459.5022,2,225789484,5
11633,3208,62.35538,17375.941,2,714762566,3
11634,3208,50.87645,16723.299,1,1072277474,3
11635,3210,52.631554,16729.408,1,610819458,3
11636,3212,57.991463,20168.932,2,353667793,3
11637,3208,26.57843,6002.083,2,1092238652,2
11638,3213,62.317554,6852.925,2,8643061,2
11639,3203,30.225574,6382.0796,2,439633853,2
11640,3203,57.267307,219271.38,1,439633857,5
11641,3202,48.537106,71157.61,2,823791824,5
11642,3208,35.848103,107832.5,2,651731511,5
11643,3203,55.575344,75372.305,2,439633857,5
11644,3209,61.48694,6453.9717,2,UnitedStates_030223203_34046,2
11645,3202,55.73502,56077.586,1,823791824,5
11646,3213,25.073374,0.0,1,1179487935,1
11647,3213,74.986534,100193.9,1,1027129675,5
11648,3211,53.349335,0.0,1,559419903,1
11649,3203,49.446712,14807.729,2,439633853,2
11650,3209,76.58245,57785.69,1,914282502,5
11651,3203,44.175167,78151.81,2,439633857,5
11652,3203,42.774323,71319.164,1,439633857,5
11653,3203,50.657207,22090.912,1,439633858,3
11654,3202,72.50772,10117.399,2,225789484,5
11655,3211,21.060665,5285.765,1,383542127,2
11656,3213,79.07753,87872.51,2,1027129690,5
11657,3208,70.43234,11831.236,2,866885810,2
11658,3212,17.11839,1791.5569,1,84818540,1
11659,3213,32.873158,37109.07,1,58366895,3
11660,3213,74.897385,12223.899,2,UnitedStates_030223212_92888,2
11661,3211,21.492542,4098.6147,2,423975784,1
11662,3211,75.07545,16658.51,2,58431587,3
11663,3208,62.563942,0.14991334,1,1058425395,1
11664,3202,72.6677,17765.932,2,225789484,5
11665,3211,18.73474,1987.1014,2,1005448824,1
11666,3202,50.713066,31608.402,1,823791824,5
11667,3209,46.94734,59666.055,1,948428958,5
11668,3202,27.446537,64329.355,2,225789484,5
11669,3203,23.773933,7997.9097,2,439633861,2
11670,3202,32.07493,21996.076,2,225789484,5
11671,3209,17.69763,0.0,2,UnitedStates_030223203_595482,1
11672,3210,43.68484,101258.73,2,1028658532,5
11673,3213,41.62831,215.29541,2,1027129702,1
11674,3202,49.86868,29802.342,1,823791824,5
11675,3208,28.10698,6211.933,1,762312736,2
11676,3202,50.003548,79285.016,2,823791824,5
11677,3213,36.96047,15684.559,1,UnitedStates_030223212_109502,2
11678,3208,37.044277,14244.612,2,737561895,2
11679,3202,48.417736,30118.59,2,225789484,5
11680,3203,21.780144,31779.121,1,439633869,3
11681,3208,23.631643,12874.203,1,910541428,2
11682,3203,49.316376,8662.413,1,439633853,2
11683,3202,31.526403,90123.04,1,225789484,5
11684,3213,69.72477,112415.16,1,1027129704,5
11685,3212,27.35271,31927.094,1,819932616,4
11686,3203,49.628654,21687.887,2,439633858,3
11687,3202,36.66415,149107.83,2,823791824,5
11688,3209,83.05535,22432.732,2,1153629496,3
11689,3208,16.377415,5419.65,1,1289807409,2
11690,3208,74.06313,67692.31,1,863831981,5
11691,3209,37.551453,0.0,2,1164545892,1
11692,3209,26.31668,11925.209,2,770682245,2
11693,3209,62.670734,41949.918,1,UnitedStates_030223203_367626,4
11694,3213,68.193,43263.055,2,1027129671,4
11695,3209,75.35893,42009.375,2,UnitedStates_030223203_579476,4
11696,3203,35.716274,28611.053,2,439633858,3
11697,3211,51.758408,134785.73,2,10011997_1,5
11698,3203,63.742348,59706.297,2,439633852,4
11699,3202,58.805565,98193.84,1,823791824,5
11700,3202,64.49967,28473.723,2,823791824,5
11701,3213,89.61325,37934.477,2,58366895,3
11702,3213,35.12144,29522.787,1,58366895,3
11703,3202,28.548233,30144.078,1,823791824,5
11704,3211,87.355225,16475.525,2,686982329,2
11705,3203,38.18444,48882.746,2,439633851,4
11706,3203,51.906773,10222.184,2,439633853,2
11707,3213,37.360584,56115.676,2,1027115452,4
11708,3202,44.700085,181170.38,2,225789484,5
11709,3211,74.9607,23474.242,2,965070583,3
11710,3203,16.654621,2.5173323,1,439633868,1
11711,3203,86.34369,24688.584,2,439633858,3
11712,3203,22.981752,29918.59,1,439633858,3
11713,3208,75.27999,33793.13,2,866245583,4
11714,3213,43.517105,17873.732,2,381562244,2
11715,3210,63.31996,14805.582,2,1153394015,3
11716,3202,51.11733,5166.4946,1,823791824,5
11717,3210,29.912172,0.2875545,2,UnitedStates_030223203_960870,1
11718,3209,57.54982,36075.77,2,690523155,4
11719,3212,17.990042,2821.9885,2,855006844,2
11720,3213,72.45208,33474.836,2,1047450336,3
11721,3212,47.265907,2389.8442,1,444348626,2
11722,3202,73.52857,18746.32,2,225789484,5
11723,3213,73.47595,10816.871,2,106384974,2
11724,3210,59.598293,25153.822,1,UnitedStates_030223203_372026,4
11725,3210,61.479004,164636.48,1,UnitedStates_030223203_706224,5
11726,3212,54.94606,0.0,1,441353425,1
11727,3203,96.928154,37739.656,2,439633866,4
11728,3210,55.20869,4445.115,2,1153480536,2
11729,3209,78.97354,15489.551,2,UnitedStates_030223203_822959,2
11730,3212,57.921978,40821.01,2,1226746168,4
11731,3208,39.2016,40865.105,1,1287317246,4
11732,3212,64.80887,25991.605,2,436987068,4
11733,3202,61.56442,9840.624,1,823791824,5
11734,3211,39.21104,24700.76,2,58431587,3
11735,3202,44.216488,33539.066,1,225789484,5
11736,3202,29.288498,0.6533867,2,823791824,5
11737,3212,38.63666,43971.445,1,733628290,4
11738,3212,50.70252,5120.7876,1,443105521,2
11739,3208,64.65788,14790.946,1,852069898,3
11740,3212,59.201263,0.18531059,1,1177112127,1
11741,3210,62.15162,26305.65,1,UnitedStates_030223212_76385,4
11742,3208,76.06608,25718.297,1,401871270,3
11743,3210,69.93176,66779.23,1,1161357164,5
11744,3202,56.23993,38790.86,1,717902788,5
11745,3203,25.845049,20250.615,1,439633858,3
11746,3210,64.96033,5430.418,1,1126503471,2
11747,3210,24.482296,15267.466,1,UnitedStates_030223203_861172,3
11748,3213,76.57138,5382.0225,2,381553811,2
11749,3208,69.68429,36078.9,1,676201046,4
11750,3202,31.458012,61971.188,1,823791824,5
11751,3203,51.065975,9015.965,1,439633853,2
11752,3203,18.880814,8160.117,1,439633853,2
11753,3208,86.13133,47675.09,1,1158542422,5
11754,3202,51.629555,80572.0,1,717902785,5
11755,3203,64.74616,22432.154,2,439633858,3
11756,3212,50.76915,49997.77,2,385519117,5
11757,3202,79.07942,51405.45,2,823791824,5
11758,3212,40.18531,17816.803,1,444149707,3
11759,3213,33.589355,151300.19,1,UnitedStates_030223212_551,5
11760,3203,69.22267,9539.857,2,439633853,2
11761,3212,46.71054,116102.7,1,385519117,5
11762,3211,52.724426,31240.885,1,58828241,4
11763,3210,20.647263,29258.242,1,71167257,4
11764,3212,57.33098,63015.223,2,385519117,5
11765,3208,69.57733,55562.645,1,856073099,5
11766,3213,79.96601,0.2851427,1,416875106,1
11767,3203,86.861465,37084.977,2,439633851,4
11768,3202,49.161148,68215.43,2,823791824,5
11769,3202,28.24057,24656.652,2,717902785,5
11770,3213,67.720314,18214.516,2,1027129697,2
11771,3211,23.921625,10492.383,2,436936586,2
11772,3211,76.21123,123565.3,1,UnitedStates_030223212_12272,5
11773,3212,46.380035,92509.17,1,351543027,5
11774,3203,24.860916,38096.83,1,439633852,4
11775,3212,13.834934,0.0,2,971411288,1
11776,3212,90.39326,8769.911,2,1218515988,2
11777,3210,61.80518,8223.208,2,599681855,2
11778,3213,87.5453,85411.805,2,UnitedStates_030223212_152746,5
11779,3210,36.052113,32165.145,2,1160769474,4
11780,3213,40.277958,46799.613,2,415876728,4
11781,3210,73.9789,13752.006,2,1126508407,3
11782,3213,54.987694,303002.62,1,UnitedStates_030223212_119667,5
11783,3210,18.592266,0.08426785,2,UnitedStates_030223203_795108,1
11784,3213,50.122288,12330.055,2,607433190,2
11785,3209,83.29201,40041.98,2,UnitedStates_030223203_928184,4
11786,3202,66.00902,37235.168,2,823791824,5
11787,3212,76.25161,10531.685,2,733687372,2
11788,3211,50.04832,24499.625,1,419083762,3
11789,3208,60.894867,26653.668,2,925234696,4
11790,3210,29.895555,47805.44,1,609011890,5
11791,3210,54.964214,60020.297,2,UnitedStates_030223203_244691,5
11792,3210,72.87102,46802.293,1,1201799774,5
11793,3203,28.357922,29819.314,1,439633858,3
11794,3202,49.75554,74904.586,2,225789484,5
11795,3213,72.39334,29326.994,2,58366895,3
11796,3208,62.08406,31772.574,1,1027088582,4
11797,3209,56.52464,32001.049,2,852192215,4
11798,3209,60.02408,57577.094,2,949496137,5
11799,3202,63.72941,50714.566,2,225789484,5
11800,3202,28.6096,36664.52,1,823791824,5
11801,3210,15.393227,0.0,1,896764059,1
11802,3209,69.66098,29458.213,1,663113609,3
11803,3202,81.98712,69212.34,1,225789484,5
11804,3202,32.724678,57057.035,1,1020931925,5
11805,3203,47.311966,0.0,1,439633868,1
11806,3202,34.611473,48286.516,2,225789484,5
11807,3203,58.621944,105077.18,1,439633857,5
11808,3212,71.112686,42067.266,2,1138078728,4
11809,3203,75.44582,109534.805,1,439633857,5
11810,3203,25.19858,0.0,2,439633864,1
11811,3210,68.053665,39032.594,1,894943065,4
11812,3211,47.57427,0.0,2,620749313,1
11813,3209,64.26995,66244.44,1,460998880,5
11814,3212,71.10102,18645.613,1,1227794528,3
11815,3211,53.99455,12141.113,1,560851501,2
11816,3211,65.288826,95056.78,2,10011997_1,5
11817,3203,41.94297,15088.144,2,439633853,2
11818,3209,50.160774,23437.846,1,UnitedStates_030223203_994784,3
11819,3208,29.952374,7804.6685,2,881635678,2
11820,3211,39.25241,0.16712883,1,417964414,1
11821,3202,23.953348,6621.9297,1,225789484,5
11822,3203,41.688477,104777.78,1,439633857,5
11823,3202,29.38453,24762.486,2,225789484,5
11824,3211,17.481611,8880.996,2,68992695,2
11825,3211,77.95419,20746.396,2,1024332626,3
11826,3213,41.467304,0.23363811,2,UnitedStates_030223212_67088,1
11827,3202,73.91576,61057.664,2,225789484,5
11828,3208,30.522385,73939.055,1,729449464,5
11829,3209,14.956825,0.0,1,690545879,1
11830,3202,43.69353,152409.5,2,717902785,5
11831,3211,94.22705,6524.1836,2,549073150,2
11832,3213,92.07037,42031.816,2,1027129672,4
11833,3213,60.774563,154644.2,2,UnitedStates_030223212_71515,5
11834,3208,49.587883,101151.78,2,897121083,5
11835,3212,56.22335,28743.672,2,852060558,4
11836,3203,65.254555,174085.16,2,439633857,5
11837,3203,14.25663,0.015773864,1,439633867,1
11838,3213,22.091434,0.0,2,1027129703,1
11839,3202,38.258408,18230.783,1,823791824,5
11840,3213,60.32738,182124.72,2,835054984,5
11841,3203,54.511124,54539.258,2,439633852,4
11842,3208,44.992474,48942.92,2,UnitedStates_030223203_884217,5
11843,3203,76.60873,43695.125,1,439633851,4
11844,3210,53.305443,92979.19,1,1050879470,5
11845,3213,34.819736,12292.586,2,1080866861,2
11846,3202,79.425354,16579.688,2,225789484,5
11847,3213,23.271605,1755.7194,2,1027129703,1
11848,3202,30.894306,60023.734,1,717902785,5
11849,3208,48.10219,44445.504,1,1287384299,4
11850,3203,39.852146,67970.734,1,439633857,5
11851,3203,33.613285,30711.504,2,439633869,3
11852,3213,55.38336,764.64197,2,465935981,1
11853,3208,40.297997,69637.875,2,729453777,5
11854,3202,61.009262,46761.87,2,717902788,5
11855,3213,55.41881,53515.684,2,409620918,4
11856,3209,47.35657,89603.35,2,UnitedStates_030223203_1017346,5
11857,3208,31.163021,0.0,1,1138095952,1
11858,3202,52.45427,24562.207,2,225789484,5
11859,3208,47.392345,18824.273,2,865661916,3
11860,3211,65.34456,0.0,2,559565291,1
11861,3209,30.522556,8504.162,2,UnitedStates_030223203_484972,2
11862,3211,46.585636,52556.207,2,69134132,4
11863,3202,49.35352,137433.02,1,225789484,5
11864,3210,65.33482,0.0,2,UnitedStates_030223203_977550,1
11865,3211,18.359379,27114.04,1,654840349,3
11866,3211,68.226456,21244.889,2,69139675,3
11867,3202,20.730988,27507.596,2,823791824,5
11868,3212,83.73582,16387.736,2,60725182,3
11869,3212,63.098362,30545.967,1,60725183,4
11870,3213,33.978947,80819.96,1,UnitedStates_030223212_89761,5
11871,3210,36.998177,124803.734,2,UnitedStates_030223203_622062,5
11872,3209,16.324951,0.0,2,492688179,1
11873,3203,63.145466,5171.6226,1,439633853,2
11874,3211,70.25902,4616.6675,1,UnitedStates_030223212_140652,1
11875,3209,40.988403,18312.53,2,UnitedStates_030223203_667561,3
11876,3212,34.35655,0.39193276,2,984762734,1
11877,3202,83.99061,28872.94,2,717902785,5
11878,3208,29.525372,23306.268,1,897155478,3
11879,3202,49.147583,4950.7383,1,823791824,5
11880,3202,32.442604,44684.32,1,717902785,5
11881,3212,23.632242,63737.49,1,626776046,5
11882,3211,71.19296,22187.363,2,58431587,3
11883,3203,66.01989,26775.197,1,439633858,3
11884,3213,61.87639,94104.37,1,386884143,5
11885,3202,67.85017,21220.365,1,823791824,5
11886,3203,69.74448,6677.261,2,439633853,2
11887,3210,78.85563,18940.953,2,UnitedStates_030223203_238822,3
11888,3213,72.517654,15977.829,2,1027129697,2
11889,3210,57.505558,22700.984,2,UnitedStates_030223203_55297,4
11890,3209,17.769077,0.0,2,58390658,1
11891,3202,36.288895,111916.24,1,225789484,5
11892,3213,47.31148,200145.0,1,638294525,5
11893,3202,11.6728325,0.0,1,823791824,5
11894,3202,82.62194,15125.027,2,717902788,5
11895,3213,37.893337,22659.11,1,58366895,3
11896,3208,56.416466,45896.203,2,1290153570,5
11897,3209,21.409071,4441.9277,2,UnitedStates_030223203_917721,1
11898,3202,47.519127,118694.27,1,823791824,5
11899,3208,29.190361,14792.597,1,857819566,3
11900,3211,36.394897,35964.98,1,59255052,4
11901,3208,29.90527,84591.92,2,914420241,5
11902,3211,34.99119,8539.16,2,552410065,2
11903,3203,18.82832,11085.899,2,439633853,2
11904,3213,61.551865,19582.16,2,1027115431,2
11905,3203,49.922813,50230.043,1,439633863,4
11906,3211,15.761368,24720.225,2,249261813,3
11907,3208,59.73518,20567.002,1,1287352506,3
11908,3202,42.863056,40689.523,1,823791824,5
11909,3208,78.8427,13668.972,2,649213530,2
11910,3203,46.215107,85562.39,1,439633857,5
11911,3213,22.360104,134103.62,2,UnitedStates_030223212_99898,5
11912,3203,28.978724,0.0,1,439633867,1
11913,3209,24.388845,49255.01,2,UnitedStates_030223203_712977,4
